country,category,url,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Switzerland,Europe,https://cdn.countryflags.com/thumbs/switzerland/flag-button-round-250.png,92200,124600,94900,105100,94600,106800,116600,111600,132300,141800,167700,156200,172800,209600,172300,183200,172100,214700,222200,211500,225600,235600,240700,311800,269200,230400,241300,299800,358600,343100,344789,347758,367437,284632,294320,322854,304488,329732,250691,274100,245200,247200,218000,257400,231200,230000,210500,200341,198061,174113,183371,184141,164839,201091,198637,159890,207374,182120
Syria,Asia & the Pacific,https://cdn.countryflags.com/thumbs/syria/flag-button-round-250.png,335000,797758,783806,636906,690100,203000,590000,512000,626959,234920,261853,710000,101954,655480,596544,1058711,336893,728696,394700,1587279,1405785,661040,1043300,303500,740200,1115700,576300,2835859,271000,846000,917000,1091400,1553352,1481740,1705142,1653018,982654,868848,425536,211905,195556,919514,1079060,527193,767416,1202400,784479,261100,845669,679800,666764,728051,910920,600104,636395,720000,780000,714730
Taiwan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/taiwan/flag-button-round-250.png,304,264,397,740,1051,1037,820,843,1229,851,724,554,672,489,450,664,700,700,132,111,44,60,226,"","","","","","",0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","","","","","",""
Tajikistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tajikistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41514,30000,25000,22478,17360,23352,25579,25217,18624,15482,36061,50515,63406,64484,62327,71039,57601,101685,116399,74345,102359,123978,113430,138240,141957,145620,108817
Tanzania,Africa,https://cdn.countryflags.com/thumbs/tanzania/flag-button-round-250.png,100,100,200,300,200,200,456,420,91,140,380,440,1470,900,2000,2000,2000,2000,3050,3500,4000,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5000,5500,6000,5000,4000,6000,5500,9000,11500,13000,14500,16000,18000,20590,17830,16000,14705,15228,6898,10670,11300,11400,14440,15475,12816,12422
Thailand,Asia & the Pacific,https://cdn.countryflags.com/thumbs/thailand/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",588,950,1401,1932,6000,10000,16000,21546,14087,15560,17442,11461,13131,13595,22000,23000,27000,28345,25285,24606,25009,25412,25815,26218,26621,27119,27776,27775,28032,28288
Timor,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197410.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Togo,Africa,https://cdn.countryflags.com/thumbs/togo/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tonga,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tonga/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trinidad & T.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/trinidad-and-tobago/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tunisia,Africa,https://cdn.countryflags.com/thumbs/tunisia/flag-button-round-250.png,70000,145000,350000,180000,250000,108000,85000,155000,120000,151000,145800,236000,212000,228000,310100,240000,100000,180000,270000,295800,270000,339000,303000,312090,686000,132000,536500,63000,199800,477500,720800,569800,477800,145000,80300,834660,160400,302800,408000,241500,233000,90200,290000,395000,465200,354100,535100,254000,854900,236900,680900,723600,289100,772500,364330,327621,478000,700000
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,2948000,3500000,4288000,3200000,3300000,3800000,3800000,3560000,3740000,3250000,4170000,3725000,2900000,3330000,4500000,4900000,4750000,4750000,5240000,5300000,5900000,6400000,5425000,6500000,6500000,7000000,6900000,7500000,4500000,7300000,7800000,6900000,7500000,7000000,7500000,8000000,8200000,9000000,7700000,8000000,7500000,8300000,8100000,9000000,9500000,9551000,7306800,5923000,7300000,7250000,7600000,7100000,7900000,6300000,8000000,6700000,7100000,7000000
Turkmenistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkmenistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",127000,198000,203000,207000,36100,20200,11700,19500,24000,23000,40000,50500,60000,65000,78000,7670,2420,6560,22400,6750,17235,30000,30000,30000,20000,26667,18969
Tuvalu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tuvalu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uganda,Africa,https://cdn.countryflags.com/thumbs/uganda/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Ukraine,Europe,https://cdn.countryflags.com/thumbs/ukraine/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10105721,13550000,14508700,9633200,5725600,7407400,5869500,6424600,6871900,10185700,10363800,6833200,11084400,8975100,11341200,5980800,12611500,11833100,8484900,9097700,6936400,7561640,9046060,8288380,9435710,8284890,7349140
U.A.E,Asia & the Pacific,https://cdn.countryflags.com/thumbs/united-arab-emirates/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97,105,123,110,"","","",114,114,113,114,114
U.K,Europe,https://cdn.countryflags.com/thumbs/united-kingdom/flag-button-round-250.png,5053833,5865657,6704914,7522834,8191000,8730350,9221300,8277503,8670401,7534893,8564794,9251000,9013000,9140100,8513000,7648000,10531000,9850000,9623000,10320000,10230000,10960000,9980000,11064000,9740000,10014000,9230000,8710000,8072655,7897000,7624000,7360000,6038000,5945000,6834000,7753000,7828000,6623000,6581000,6492000,6660000,6128000,6360000,5799000,5495000,5239000,5079000,6144000,6668000,5252000,5494000,5522000,7092000,6911000,7370000,6655000,7169000,6510000
U.S.A,North America,https://cdn.countryflags.com/thumbs/united-states-of-america/flag-button-round-250.png,8546000,9314000,8554000,8406892,8559056,8538543,8138822,9279401,9298494,9060146,10068853,9181666,9088373,6502621,8255115,8338828,9313713,9901210,8343000,7862600,10309300,11232900,11066000,13020000,12850000,13249000,11354300,6314000,8800000,9192000,10109510,9908420,8666320,8161660,7824490,8544220,7835420,7654510,5922010,6919370,5406730,4940300,6058900,6090680,4613490,3922630,4574610,5205180,4933700,3924280,3370110,4767940,4719070,3952610,4665770,4352610,3119070,3332970
Uruguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/uruguay/flag-button-round-250.png,27870,35053,18296,39992,19606,27718,13520,48058,36136,45481,31729,29068,31422,27966,33526,47035,37974,57483,71180,55451,85277,45025,80836,113270,79736,62400,123800,203826,202589,133500,138900,307800,129400,177500,329000,340600,198600,196000,111000,213900,117700,217360,323700,406500,242300,432100,310200,409500,464071,186400,326900,220000,200300,243000,355000,678000,385000,637800
Uzbekistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/uzbekistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",394700,319300,322300,347700,221000,154700,88700,119400,91200,140800,235500,164900,110600,113100,73500,99700,143100,234500,179100,137766,141416,135791,139587,151642,167384,134270,111760
Vanuatu,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197489.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vatican,Europe,https://cdn.countryflags.com/thumbs/vatican-city/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Venezuela,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/venezuela/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vietnam,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vietnam/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Yemen,Asia & the Pacific,https://cdn.countryflags.com/thumbs/yemen/flag-button-round-250.png,141000,140000,138000,135000,133000,131000,131000,130000,127000,126000,123600,112500,96032,68032,64134,60235,44235,41300,44300,47000,56402,55300,32460,30750,32000,41398,40565,48627,58599,55003,28912,63050,65656,63082,63773,53584,47192,56167,42833,42428,45977,39753,27935,24791,21189,27745,34680,26704,23241,39622,30003,35161,33532,27971,20978,17395,17301,19667
Zambia,Africa,https://cdn.countryflags.com/thumbs/zambia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","",1643,1895,2000,2300,2300,2300,2300,2300,1414,416,1500,2500,2200,1500,2000,1800,1500,2000,2000,2200,2300,2400,2400,2500,2450,2500,3500,4500,5500,6500,8000,10000,8167,8722,8963,8617,8767
Zimbabwe,Africa,https://cdn.countryflags.com/thumbs/zimbabwe/flag-button-round-250.png,1000,1565,1524,1334,1161,1500,1700,1900,2000,2500,3300,3500,3800,4000,21500,20000,20000,19047,23116,23672,33001,38538,12854,8995,25200,28800,22015,27433,28621,26474,32000,5000,33000,33000,12500,30000,45600,57234,16671,32200,25000,16500,60000,36000,43000,54000,48000,50000,48258,49459,49519,50638,51757,53630,54739,53908,54913,55854
[WORLD AVERAGE],World,https://webcomicms.net/sites/default/files/clipart/128927/axis-cliparts-128927-7947916.png,72411104,88396959,90385850,95524923,92617012,100425696,103177495,113504505,118006371,119378695,131237044,132963909,146966081,148818870,135491720,166595806,156386493,174929309,154989948,156702822,149602582,161352537,159470171,169433845,172618338,177169275,175288684,163396406,164166455,178074020,169582274,165533308,169542965,161019263,140724630,155017318,154359212,137411482,128085634,133113066,140599680,141030434,136544686,156267473,136742390,144502756,131148005,153807910,150783127,123317085,132747522,132229102,143481044,145091156,147417275,145904773,149144292,141747758
