country,category,url,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Seychelles,Africa,https://cdn.countryflags.com/thumbs/seychelles/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sierra Leone,Africa,https://cdn.countryflags.com/thumbs/sierra-leone/flag-button-round-250.png,264000,314976,331000,373000,399000,434000,468000,426100,507000,450000,464000,479000,479000,518700,570600,580000,600000,620000,500000,513000,500000,523500,460200,504137,430000,524989,465675,493000,517800,503700,503700,478515,486300,405200,355500,391700,411300,328310,247235,199134,300000,422066,445633,542000,738000,1062320,588004,680097,888417,1026671,1129338,1141417,1255559,1204020,871693,875304,897087,919785
Singapore,Asia & the Pacific,https://cdn.countryflags.com/thumbs/singapore/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Slovakia,Europe,https://cdn.countryflags.com/thumbs/slovakia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Slovenia,Europe,https://cdn.countryflags.com/thumbs/slovenia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Solomon Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/solomon-islands/flag-button-round-250.png,200,220,240,260,280,305,152,2032,1422,1930,2997,1321,1219,1220,1237,3829,6269,7658,10224,14256,13866,10538,9481,7137,5954,6500,0,0,0,925,2589,2596,2604,2611,2619,2570,1932,1300,3240,4524,2083,2267,1947,2500,3000,3250,2800,2800,2500,2617,2777,2751,2759,2743,2728,2726,2732,2737
Somalia,Africa,https://cdn.countryflags.com/thumbs/somalia/flag-button-round-250.png,"","","","","","","","","",1000,1400,2600,1600,1700,3300,3600,8000,11400,12400,16100,19500,19000,3900,4200,10600,11900,12000,12000,19700,15000,10000,15000,5000,1650,2000,2888,2809,2000,2000,2000,4000,12000,12000,18000,14509,14339,16000,10014,5200,8580,4270,5356,1970,600,2450,1375,1475,4766
South Africa,Africa,https://cdn.countryflags.com/thumbs/south-africa/flag-button-round-250.png,2540,2177,1814,1900,2000,2000,2000,2000,2000,2000,2000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2260,3050,3051,3052,3054,3055,3056,3058,3029,2900,3000,3200,3000,3200,3123,3119,3118,3300,3000,3067,3064,3067,3000,3000,3030,3048,3036,3031,3026
South Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/south-korea/flag-button-round-250.png,4679000,4074000,5079000,5344000,4867000,5448000,5008000,4442000,5688000,5476000,5557000,5496000,5850000,6174000,6485000,7249000,8348000,8532000,7880937,5311406,7148703,7307855,7607540,7970330,7855262,7871368,7595760,8260162,8099953,7721968,7292534,7256894,6403875,6826167,6388773,7122866,7314885,6790125,7065900,7196582,7406517,6687225,6151202,6736925,6434972,6305492,5961493,6468281,6502249,5810817,5615916,5405155,5631689,5637682,5771026,5624607,5284348,5195437
South Sudan,Africa,https://www.worldatlas.com/r/w728-h425-c728x425/upload/b1/9f/c9/ss-flag.jpg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Spain,Europe,https://cdn.countryflags.com/thumbs/spain/flag-button-round-250.png,393500,392400,398600,398060,349634,375400,365878,362134,410500,381642,360900,345800,386500,366900,378700,406200,379200,401244,427000,433200,444000,401900,224000,440400,462253,496318,483269,506600,341700,571330,581836,552600,323093,407600,329500,734000,775588,796300,845100,827051,876148,818920,855000,883131,824114,724351,723426,665200,913754,927817,927554,899602,872500,861103,847026,835400,835178,808167
Sri Lanka,Asia & the Pacific,https://cdn.countryflags.com/thumbs/sri-lanka/flag-button-round-250.png,923024,1029194,1045908,1074049,764158,980746,1158154,1359542,1375959,1615932,1395780,1312450,1312420,1602311,1154161,1252624,1677294,1890493,1917223,2133199,2229346,2155629,2483526,2419700,2661211,2588177,2127832,2476613,2063437,2538000,2389000,2339700,2570000,2683690,2809890,2061520,2239370,2692340,2857100,2859900,2695080,2859480,3071200,2628000,3246000,3342000,3131000,3875000,3651670,4300620,3894890,3845941,4621000,3381000,3782934,4420085,2383153,3929831
Sudan,Africa,https://cdn.countryflags.com/thumbs/sudan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",24000,25000,16900,32000,28000,32000,30000
Suriname,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/suriname/flag-button-round-250.png,71562,79161,74844,87963,100605,98259,119529,115626,113328,145399,136290,122968,164063,162417,174845,172500,202866,223946,235772,257629,280727,301130,267958,301971,299185,299954,271600,265245,260895,196010,229260,261080,216890,217985,216005,228650,213055,188410,180295,163655,191315,157105,193685,174490,163955,182659,179012,182877,229370,226686,235298,224127,262029,275851,268447,278077,289431,273916
Swaziland,Africa,https://cdn.countryflags.com/thumbs/swaziland/flag-button-round-250.png,4173,5767,6709,6314,5942,6568,6359,5625,7983,7348,7111,5639,4537,3614,4418,5073,5000,5000,5000,5000,3000,1614,1593,2574,3000,3000,3000,3000,3000,3312,3000,1839,1000,916,1000,265,411,105,100,170,78,53,117,117,117,117,117,117,117,117,117,117,117,112,115,83,83,83
Sweden,Europe,https://cdn.countryflags.com/thumbs/sweden/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Switzerland,Europe,https://cdn.countryflags.com/thumbs/switzerland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Syria,Asia & the Pacific,https://cdn.countryflags.com/thumbs/syria/flag-button-round-250.png,500,1091,1138,1200,2100,2130,2115,7612,2426,1192,445,414,20,2397,5218,1147,150,100,100,90,100,100,100,100,100,100,100,100,100,117,126,141,152,173,175,100,"","","","","","","","","","","","","","","","","","","","","",""
Taiwan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/taiwan/flag-button-round-250.png,2547705,2670860,2659779,2841715,2964828,2997358,3037617,3169063,2914411,3095633,2913559,3065738,2842094,3102658,3162728,3423450,3351135,3093497,3096041,2966452,3004808,3141363,3143850,2840720,2749848,2496510,2402477,2331916,2355243,2283670,2311638,2069880,2232933,2061403,2071968,1930897,2041843,1859157,1916300,1906060,1723895,1803187,1648280,1433611,1467138,1558048,1363460,1457175,1578169,1451011,1666273,1700229,1589504,1732210,1581732,1587776,1754049,1949796
Tajikistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tajikistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20184,22700,20000,21600,20722,44161,40289,47326,81978,39776,50200,59415,51445,62404,48536,52109,53989,63416,76854,76875,82378,78039,79933,85807,96476,97763,90446
Tanzania,Africa,https://cdn.countryflags.com/thumbs/tanzania/flag-button-round-250.png,94000,104000,183000,147322,72954,133082,109687,104000,126000,132000,171000,187000,301000,223000,265000,346000,314000,387000,262000,291000,200000,320000,349231,355385,427692,547692,644615,615385,718461,740000,624615,392220,641000,614300,622600,806800,549700,849100,728600,781538,867692,984615,1096923,1058462,1167692,1206154,1341846,1420570,1334800,2650120,2248320,1800551,2194750,2621034,2979860,3018859,2867557,3016695
Thailand,Asia & the Pacific,https://cdn.countryflags.com/thumbs/thailand/flag-button-round-250.png,10150000,11250000,12171000,11600000,11164000,13500000,11198000,12410000,13410000,13850000,13744000,12413000,14899000,13386000,15300000,15068000,13921000,17470000,15758000,17368096,17774320,16878512,19548944,19904816,20263872,18868160,18428272,21262896,20601008,17193216,20400000,19917299,18447260,21110714,22015481,22331638,23580080,22998414,24171412,25843878,29099915,28321137,29820271,28873975,30648248,29990602,32477032,32022992,32397856,35702946,38102720,38100189,36762277,32620160,27702191,25312378,32687757,32192087
Timor,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197410.svg,16757,15300,14000,12696,9536,11764,15291,21566,12767,12553,10524,16145,19486,23000,25000,24000,26000,28000,28000,30000,32000,33000,36000,42000,40000,40000,42054,37246,40452,46675,66890,52657,51766,41461,46696,52607,37968,36848,33585,51000,53845,53656,65433,34994,58887,55410,60420,80257,120775,112925,98297,119166,87332,88824,71541,80612,87699,86647
Togo,Africa,https://cdn.countryflags.com/thumbs/togo/flag-button-round-250.png,19000,17788,22927,27500,15678,18000,28030,18000,15000,14580,23790,13000,12500,13810,15120,15250,15519,17005,14642,14700,14512,16304,10033,17760,15185,19805,23192,28682,27722,25149,39789,25265,33769,50080,51226,76515,86211,86663,81061,62306,62048,69242,62048,68515,72858,76284,74843,85540,121295,110109,112233,160939,260418,147930,140952,137106,140519,145489
Tonga,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tonga/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trinidad & T.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/trinidad-and-tobago/flag-button-round-250.png,10160,10600,10400,10300,10200,10000,10500,10179,10224,10301,10546,12291,12291,17961,20298,21432,21137,14205,17050,9541,2993,3392,3307,3946,3960,4421,6609,7479,12008,13532,16000,22022,16204,17514,10193,17858,6796,7037,3110,6256,3262,3882,1720,1720,2082,1555,2413,2677,2226,2259,2663,2122,2859,2912,1900,1823,1620,586
Tunisia,Africa,https://cdn.countryflags.com/thumbs/tunisia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,233300,275000,216700,166700,216700,250000,233300,205000,211300,266700,291700,203300,265000,250000,250000,263300,275000,316700,375000,238300,330000,350000,315000,280000,270000,275000,275000,262500,330000,230000,200000,215000,225000,200000,250000,280000,275000,315000,340000,350000,360000,360000,372000,490000,600000,696000,648000,753325,750000,860000,900000,880000,900000,830000,920000,920000,900000,940000
Turkmenistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkmenistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",63823,87800,92000,78600,40800,26900,13700,33300,27300,39000,80000,109500,110000,120000,135000,28730,30690,29760,30600,22650,129000,132000,130000,130000,130000,130000,130000
Tuvalu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tuvalu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uganda,Africa,https://cdn.countryflags.com/thumbs/uganda/flag-button-round-250.png,3200,4000,1650,2300,4750,6198,7824,2868,4767,11440,22000,15700,8700,15000,16000,29000,21000,25700,15000,17000,15000,19000,22000,20000,19000,21000,20000,23000,45000,54000,61000,68000,74000,77000,77000,82000,80000,90000,95000,109000,114000,120000,132000,121000,153000,154000,162000,177857,205765,218111,233000,212000,214000,237000,237008,246814,262631,260786
Ukraine,Europe,https://cdn.countryflags.com/thumbs/ukraine/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91762,68000,79000,80100,82046,65000,63600,63600,89700,68900,75400,84000,80400,93000,99500,108000,100700,142900,148000,169900,159800,145050,50880,62510,64700,63940,69210
U.A.E,Asia & the Pacific,https://cdn.countryflags.com/thumbs/united-arab-emirates/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.K,Europe,https://cdn.countryflags.com/thumbs/united-kingdom/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.S.A,North America,https://cdn.countryflags.com/thumbs/united-states-of-america/flag-button-round-250.png,2458000,2996000,3187000,3319000,3460000,3856422,4054142,4723777,4168674,3801311,3890351,3875428,4207728,5097717,5825774,5245678,4500680,6040490,5985020,6629250,8289040,6968900,4523200,6296300,6122000,6049000,5879000,7253000,7007400,7080000,7228770,8149150,7081030,8971110,7886660,7783600,8300380,8366190,9345230,8657810,9764480,9568990,9067180,10539760,10107540,8826230,8998730,9241170,9972230,11027010,8388780,9069080,8616120,10079500,8724530,10167050,8084290,10170040
Uruguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/uruguay/flag-button-round-250.png,60866,60704,76992,47138,90042,83746,115617,104456,134496,138611,122158,127995,136917,157940,185535,216521,228276,225646,247973,287558,330287,418885,323116,339760,420700,394218,335486,380592,537217,347300,492600,605400,701800,659700,806100,973500,1023800,864158,1328222,1209139,1030198,939489,905700,1262600,1214500,1292400,1145700,1330000,1287200,1148738,1643000,1424000,1359500,1348300,1304000,1304672,1409582,1360000
Uzbekistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/uzbekistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",583000,581700,528400,327600,356500,416700,373300,442900,173300,90000,185600,350800,188100,171700,224000,197800,113700,194700,249800,119758,325718,340219,356097,425745,451981,395422,221089
Vanuatu,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197489.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vatican,Europe,https://cdn.countryflags.com/thumbs/vatican-city/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Venezuela,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/venezuela/flag-button-round-250.png,80658,103133,131117,165753,199900,194955,223052,244592,243874,226233,153038,164691,301899,296552,362925,206288,495940,501600,613584,618908,681292,608523,449475,407841,471722,321527,373247,383266,415800,495000,610508,622620,723406,728054,756950,779906,792239,701168,720193,676775,761064,668164,678890,974091,1004518,1122870,1054857,1092268,1100511,899584,1018258,1045878,1084012,1158056,802015,276633,405000,494549
Vietnam,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vietnam/flag-button-round-250.png,8997400,9747040,9622670,9697030,9369700,8463500,9188400,8366150,8815000,10173300,10447000,10748200,11125000,11023290,10293600,11827200,10597100,9789900,11362900,11647400,12415200,14390200,14743300,15505600,15874800,16002900,15102600,17000000,18996304,19225104,19621904,21590304,22836600,23528300,24963700,26396700,27523900,29408143,31393800,32529500,32108400,34447200,34568800,36148900,35832900,35849500,35942700,38729800,38950200,40005600,42398344,43737598,44039100,44974206,45090562,43112010,42763682,44046250
Yemen,Asia & the Pacific,https://cdn.countryflags.com/thumbs/yemen/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Zambia,Africa,https://cdn.countryflags.com/thumbs/zambia/flag-button-round-250.png,"","","","","","","",191,417,454,470,530,506,761,1742,2413,1860,2925,1852,2213,2673,5272,9631,9271,11233,11207,8242,9701,11734,9213,14602,8283,13993,6358,12110,13296,12473,6399,14700,13936,11645,13500,15500,17189,13337,13964,18317,24023,41929,51656,49410,45321,44747,49640,25514,26675,38423,43063
Zimbabwe,Africa,https://cdn.countryflags.com/thumbs/zimbabwe/flag-button-round-250.png,1000,1000,2540,2600,2600,2600,3000,3500,4000,4726,3000,1900,800,600,419,257,216,333,350,350,374,97,122,719,143,291,595,520,545,468,450,400,500,463,400,441,446,400,472,500,600,598,700,632,625,600,625,637,650,664,678,700,700,699,729,735,745,755
[WORLD AVERAGE],World,https://webcomicms.net/sites/default/files/clipart/128927/axis-cliparts-128927-7947916.png,215646633,226456297,247119211,262928956,254059664,261181258,277386363,288624308,295584391,316345703,317712426,307289937,334928838,331970614,356963090,347686462,369481153,385208745,375251758,396871310,410075231,421949049,448016295,465342898,468164572,468675242,461439908,487457902,514421640,518568653,518512573,527878059,529599553,538591048,547162009,568658031,577136893,578813977,611177579,598668171,600246617,571051228,586931423,607348698,634225091,640705012,656556273,687050383,685656731,701138548,726376264,736596755,742504938,742454148,745905437,751885117,769829121,782000147
