country,category,url,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Kazakhstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kazakhstan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",63000,39800,36900,68320,37090,36480,10210,26800,61600,43238,26275,28029,53196,52300,48710,43090,33460,55720,56350,57100,71700,68050,70327,63401,75041,81223,88547
Kenya,Africa,https://cdn.countryflags.com/thumbs/kenya/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Kiribati,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kiribati/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Kuwait,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kuwait/flag-button-round-250.png,"","","","","","","",3,5,9,9,11,11,12,11,12,21,20,12,20,18,16,14,12,12,28,25,25,25,20,6,1,6,5,5,6,6,6,2,3,6,9,6,8,9,11,18,20,36,43,117,67,96,92,117,119,144,214
Kyrgyzstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kyrgyzstan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31000,9200,17600,19700,14300,22751,17218,18088,26489,27445,17650,11705,14597,11392,14721,14874,10491,12276,4509,6697,7850,8106,8473,5726,8586,8607,8774
Laos,Asia & the Pacific,https://cdn.countryflags.com/thumbs/laos/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Latvia,Europe,https://cdn.countryflags.com/thumbs/latvia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Lebanon,Asia & the Pacific,https://cdn.countryflags.com/thumbs/lebanon/flag-button-round-250.png,90000,85000,90000,100000,83800,75988,88321,83609,76640,101753,115023,109396,107490,118533,90000,85000,80000,130000,135000,140000,150000,161000,172000,160000,170000,180000,207104,209851,217122,230000,358138,362315,345000,327920,349360,243298,127700,122000,126000,112600,116200,102015,119400,123300,110600,112300,118900,118900,108000,92495,78093,79699,77358,70965,62986,70437,68129,67184
Lesotho,Africa,https://cdn.countryflags.com/thumbs/lesotho/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Liberia,Africa,https://cdn.countryflags.com/thumbs/liberia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Libya,Africa,https://cdn.countryflags.com/thumbs/libya/flag-button-round-250.png,7100,6900,5800,5400,5000,6000,6000,6300,6500,6500,7450,8360,10962,15272,12452,13879,15824,14512,16000,14152,26640,14704,20770,19196,20000,21000,32290,33330,34895,36565,38000,35000,33000,30000,30000,36000,37800,38000,38560,50000,40000,30000,30000,30000,30000,30000,30000,30000,31488,35000,35120,33000,31505,30647,31890,32038,32057,32077
Liechtenstein,Europe,https://cdn.countryflags.com/thumbs/liechtenstein/flag-button-round-250.png,130,100,70,110,100,80,60,120,90,120,70,70,110,70,100,100,90,60,90,70,50,130,130,80,60,160,100,100,120,130,135,140,150,158,165,170,175,180,183,186,189,191,193,194,195,200,197,197,197,197,197,195,197,198,196,196,196,196
Lithuania,Europe,https://cdn.countryflags.com/thumbs/lithuania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Luxembourg,Europe,https://cdn.countryflags.com/thumbs/luxembourg/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18357,18945,21239,17038,21359,18759,16924,19756,17594,18341,14674,17568,11318,13428,16629,14722,11032,10806,18076
Macao,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197493.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Macedonia,Europe,https://cdn.countryflags.com/thumbs/macedonia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",264614,127992,205486,190677,214513,258360,243567,230104,264256,229800,119000,237279,247673,265717,254308,209701,236834,253456,253372,235104,240461,292075,195888,324769,333319,180349,294497
Madagascar,Africa,https://cdn.countryflags.com/thumbs/madagascar/flag-button-round-250.png,1850,1850,2000,2000,2000,2400,2300,2550,2680,2585,3280,3000,2780,3710,10010,11610,13245,12100,7970,8920,8070,8420,9045,9500,9700,9900,10000,10000,10170,10200,10200,10300,10200,10000,10200,10300,10400,10500,10600,10400,10500,10500,10600,10600,10700,11000,12000,12475,12677,12826,12891,13000,12900,12831,13214,13316,13413,13512
Malawi,Africa,https://cdn.countryflags.com/thumbs/malawi/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",226,240
Malaysia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/malaysia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Maldives,Asia & the Pacific,https://cdn.countryflags.com/thumbs/maldives/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mali,Africa,https://cdn.countryflags.com/thumbs/mali/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malta,Europe,https://cdn.countryflags.com/thumbs/malta/flag-button-round-250.png,5125,2922,3827,2985,4267,3454,4368,3759,4368,3556,5000,5000,5000,5000,6000,4500,5500,4000,4500,4000,3500,3600,4000,3400,3400,3700,3900,4200,4800,5400,6300,7200,7000,9000,15000,9000,5500,2021,1750,1306,1315,1208,1236,3624,3483,6380,3387,4898,4821,4638,4478,5317,5131,5163,5110,3707,3628,3632
Marshall Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/marshall-islands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritania,Africa,https://cdn.countryflags.com/thumbs/mauritania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritius,Africa,https://cdn.countryflags.com/thumbs/mauritius/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mexico,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/mexico/flag-button-round-250.png,72756,70487,81650,86905,97879,105892,102609,110506,118158,178467,182280,190976,217619,237744,247072,282669,299808,427113,411467,443516,598991,612135,599545,539223,592750,666669,516169,552668,502470,428898,529579,522041,466596,536924,475857,408275,473337,478047,482805,371796,435686,363000,456638,305000,323203,244073,356258,307478,274828,307147,281145,375298,350421,335739,369951,336975,404585,430658
Moldova,Europe,https://cdn.countryflags.com/thumbs/moldova/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",823810,927820,670210,875497,789360,309770,342700,464857,703785,505012,641156,677200,685570,518525,466057,597957,635513,685102,481620,594842,505917,612702,593883,598664,615739,675056,730171
Monaco,Europe,https://cdn.countryflags.com/thumbs/monaco/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mongolia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/mongolia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Montenegro,Europe,https://symondsflags.com/wp-content/uploads/2014/09/montenegro-flag.jpg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41726,35402,43989,38635,40804,32815,25079,24148,17129,23086,28925,22202,24441
Morocco,Africa,https://cdn.countryflags.com/thumbs/morocco/flag-button-round-250.png,357000,304000,392000,401000,507000,362000,238000,310000,160000,202600,275600,264000,282400,290000,257000,249500,242600,230000,238900,200000,259000,170000,199200,229900,261800,308000,229000,197000,257253,232000,259000,294000,230400,282000,128000,193000,262000,261560,334800,252600,243100,275660,339500,315000,334000,363040,323800,290794,338130,344334,381861,341902,345195,358961,418367,364866,378128,451158
Mozambique,Africa,https://cdn.countryflags.com/thumbs/mozambique/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Myanmar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/myanmar/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Namibia,Africa,https://cdn.countryflags.com/thumbs/namibia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2298,2748,3344,3914,5227,3796,7000,9000,9500,11500,15500,19000,20000,19936,20000,21703,22378,22878,23226,23635,24011,25412,26012,26645
Nauru,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nauru/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nepal,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nepal/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Netherlands,Europe,https://cdn.countryflags.com/thumbs/netherlands/flag-button-round-250.png,9008,8278,6673,6239,6164,5110,6460,5682,4713,4927,4280,3700,3200,3100,2600,1900,1800,1600,1300,1200,1100,900,900,700,600,1000,1000,1000,400,500,500,400,300,300,300,300,100,100,100,100,100,100,200,470,680,730,860,875,880,805,751,689,593,306,300,350,400,420
New Zealand,Oceania,https://cdn.countryflags.com/thumbs/new-zealand/flag-button-round-250.png,5330,6558,6920,8030,8674,9000,9980,12445,15396,16750,17750,14136,25000,24000,24242,27008,30000,35000,40000,36917,39200,49350,67600,48950,77880,54610,49000,51000,58926,70171,65708,55500,42621,54000,74500,75300,60000,78300,79700,80100,71000,118700,76400,165500,142000,185000,205000,285000,285000,266000,328000,269000,345000,445000,326000,436000,396000,426781
Nicaragua,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/nicaragua/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Niger,Africa,https://cdn.countryflags.com/thumbs/niger/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,Africa,https://cdn.countryflags.com/thumbs/nigeria/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
North Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/north-korea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Norway,Europe,https://cdn.countryflags.com/thumbs/norway/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Oman,Asia & the Pacific,https://cdn.countryflags.com/thumbs/oman/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Pakistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/pakistan/flag-button-round-250.png,24700,12900,20300,17100,20200,21000,22500,22700,24100,24100,25100,22100,28300,28400,28772,29601,29222,28686,29222,26193,26229,26095,26405,26900,28600,29500,30500,31300,32601,32845,35475,37656,40343,42941,71968,74143,74346,75848,40300,51045,52613,52000,50833,49076,48802,46570,75369,76095,64727,64413,64317,64353,66244,66036,65854,66185,66387,67180
Palau,Asia & the Pacific,https://cdn.countryflags.com/thumbs/palau/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Palestine,Asia & the Pacific,https://vectorflags.s3-us-west-2.amazonaws.com/flags/ps-circle-01.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",51755,40912,56981,52835,56912,44468,59260,59446,78217,57118,56346,66244,52487,64770,55164,38000,16861,30726,42898,42227,40956,38119,37016,35855,34693
Panama,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/panama/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Papua New G.,Asia & the Pacific,https://cdn.countryflags.com/thumbs/papua-new-guinea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Paraguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/paraguay/flag-button-round-250.png,8000,11000,11000,11500,12000,12000,13500,12000,12000,12000,12400,12800,12160,13380,14050,14410,14120,15530,16300,18000,18000,19020,20923,22388,23060,21907,20681,21301,22792,22336,10458,10600,10624,10989,11160,11287,12720,12589,11594,7804,8339,8383,3567,2197,2100,2130,2300,1767,1809,1936,1936,1936,1920,1935,1913,1920,1930,1930
Peru,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/peru/flag-button-round-250.png,56456,61900,59570,55723,55369,55938,53879,55862,65982,56243,62824,58932,61569,64159,63118,63703,55009,51160,50767,56496,55034,49418,45467,35600,51613,46787,56401,47352,65467,55431,56100,43363,47441,64916,81446,90514,114388,75922,98204,107035,127516,135530,145966,155445,169540,191642,196604,223371,264367,280468,296902,361870,438252,507097,597939,689957,645012,645545
Philippines,Asia & the Pacific,https://cdn.countryflags.com/thumbs/philippines/flag-button-round-250.png,"","","","","","","","","","","","","","","","","",70,96,96,78,99,194,239,633,674,664,837,700,600,385,367,383,376,364,360,355,345,235,210,174,181,130,130,129,116,99,151,147,152,162,169,172,171,210,190,213,212
Poland,Europe,https://cdn.countryflags.com/thumbs/poland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Portugal,Europe,https://cdn.countryflags.com/thumbs/portugal/flag-button-round-250.png,1063000,2091000,1787000,1874000,2019000,1287000,1388000,1642000,1173120,1632064,1300000,1187000,1557252,1948000,1302500,1318000,949017,925000,2000000,1440000,1270000,1471000,1214000,1210000,1383000,1095000,1525000,535000,1075000,1555000,1365589,1066497,676190,899661,997789,1319862,849962,517165,1069402,913587,1051898,910383,994287,1006998,973117,1008364,806486,750924,784668,947299,746512,841619,827745,818512,934633,773904,868635,778698
Puerto Rico,Latin America & the Caribbean,https://image.flaticon.com/icons/svg/323/323292.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Qatar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/qatar/flag-button-round-250.png,"","","","","","","","","","","","","","","","",260,260,262,260,270,250,260,146,128,111,120,128,109,110,53,55,60,66,72,233,130,132,133,113,28,20,20,20,20,18,15,12,10,8,11,8,12,35,2,5,4,5
Romania,Europe,https://cdn.countryflags.com/thumbs/romania/flag-button-round-250.png,751700,1032100,936500,897500,921300,954100,910200,1167105,1189364,759877,1111200,1055200,1576300,1087180,1181948,1535700,1459100,1320649,1486220,1236600,1754729,2192242,1711129,1751576,823800,1667400,969000,1196000,893900,953998,848456,905362,1339211,1032732,1313929,1431443,1179005,874314,1117173,1295263,1121681,1076688,1077986,1230398,505849,912383,873224,996023,990232,740118,879487,746385,991559,783690,798765,736892,1067120,1144305
Russia,Europe,https://cdn.countryflags.com/thumbs/russia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",529260,467480,310550,300560,345999,279767,192334,248058,278769,232629,213606,341108,308705,321824,234105,315031,267880,298720,324290,412382,266877,439100,528549,475197,601333,580077,627739
Rwanda,Africa,https://cdn.countryflags.com/thumbs/rwanda/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
St K. & Nevis,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-kitts-and-nevis/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
St Lucia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-lucia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
St V. & G.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-vincent-and-the-grenadines/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Samoa,Asia & the Pacific,https://cdn.countryflags.com/thumbs/samoa/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
San Marino,Europe,https://cdn.countryflags.com/thumbs/san-marino/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sao Tome & P.,Africa,https://cdn.countryflags.com/thumbs/sao-tome-and-principe/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Saudi Arabia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/saudi-arabia/flag-button-round-250.png,16000,17000,17000,18000,19000,19000,20000,22000,22000,24000,26000,28795,34973,30682,61262,41665,42329,55877,62375,56699,60537,44166,42316,76777,80073,82797,85525,92940,97823,101218,93406,109057,120140,124420,129212,131850,139858,141000,116000,116745,91786,92520,96979,113855,132175,136235,144430,161516,160177,138576,139327,135368,134484,42715,42466,41413,44505,44845
Senegal,Africa,https://cdn.countryflags.com/thumbs/senegal/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Serbia,Europe,https://cdn2.iconfinder.com/data/icons/world-flag-icons/256/Flag_of_Serbia.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",359454,353343,372967,431306,330070,324919,263419,199955,122489,170647,145829,165568,149474
Seychelles,Africa,https://cdn.countryflags.com/thumbs/seychelles/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sierra Leone,Africa,https://cdn.countryflags.com/thumbs/sierra-leone/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Singapore,Asia & the Pacific,https://cdn.countryflags.com/thumbs/singapore/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Slovakia,Europe,https://cdn.countryflags.com/thumbs/slovakia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",81232,100670,58486,91579,70963,75592,64630,61092,71642,45136,65955,56537,54103,52037,49142,51617,42131,21120,49015,52209,53227,38450,50158,37832,45859,52418
Slovenia,Europe,https://cdn.countryflags.com/thumbs/slovenia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",124011,128343,109197,87075,114675,127736,122677,98334,126650,106633,122985,104394,134792,120868,105486,122543,105719,112855,108541,121396,92324,100177,94209,117585,94780,89416,126958
Solomon Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/solomon-islands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,Africa,https://cdn.countryflags.com/thumbs/somalia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Africa,Africa,https://cdn.countryflags.com/thumbs/south-africa/flag-button-round-250.png,516553,543864,626547,620763,807212,767760,803960,918835,922660,682783,835287,821811,845888,739099,874159,890369,736412,907528,971479,1101580,1031340,1176090,1244790,1225330,1148690,1055490,1200800,1237350,1264100,1317920,1317770,1407160,1246000,1285940,1362820,1411310,1438550,1333481,1555659,1454729,1327635,1521703,1663530,1761922,1682813,1757355,1812410,1865282,1748590,1743496,1680436,1841385,1979872,1949264,2007336,1966291,2032582,1901736
South Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/south-korea/flag-button-round-250.png,5599,7500,6439,10936,18563,22631,25083,27537,37407,34145,33620,48057,56862,59199,49878,66488,57962,55555,53934,56764,71724,94809,131111,124676,149912,165470,158158,156070,156879,131324,147973,146346,163780,211930,316443,357274,393195,387179,453119,475594,453578,422036,376430,367894,381436,330049,328680,333596,279296,305543,226590,277917,219680,268556,223695,229284,190265,177391
South Sudan,Africa,https://www.worldatlas.com/r/w728-h425-c728x425/upload/b1/9f/c9/ss-flag.jpg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Spain,Europe,https://cdn.countryflags.com/thumbs/spain/flag-button-round-250.png,3298000,3870000,4108000,5513000,4376000,4958300,3730900,3841000,3985600,4139700,4017600,4565800,6508500,5859600,5202100,4174900,3575000,4688000,7638300,6721400,5402503,6028000,5119100,5632200,5450240,5862500,6364800,3760400,5033600,6473800,5197000,5757300,4567600,3254360,3350100,4973600,5523400,5146810,5607660,6539812,5271740,5934557,7240500,7064201,6062500,6595056,5962643,5951581,5535333,6107617,5809315,5332163,7480000,6222584,5799131,6102851,5387403,6673481
Sri Lanka,Asia & the Pacific,https://cdn.countryflags.com/thumbs/sri-lanka/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sudan,Africa,https://cdn.countryflags.com/thumbs/sudan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Suriname,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/suriname/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Swaziland,Africa,https://cdn.countryflags.com/thumbs/swaziland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sweden,Europe,https://cdn.countryflags.com/thumbs/sweden/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Switzerland,Europe,https://cdn.countryflags.com/thumbs/switzerland/flag-button-round-250.png,117800,112600,122700,129500,125900,110100,125800,134400,105200,165364,115400,130900,169000,99500,108900,155700,168600,102700,144700,109800,111600,238500,209000,153400,162300,175800,163700,151900,227700,173900,178298,163685,151812,155410,154731,170863,137105,153374,171017,161769,148822,141050,122987,146871,126865,128070,131837,136069,141002,130577,141698,127153,106289,118286,107786,136352,100364,107776
Syria,Asia & the Pacific,https://cdn.countryflags.com/thumbs/syria/flag-button-round-250.png,242826,254903,159210,230278,205674,202000,213526,212571,248234,206574,208864,207515,147049,249598,281044,319417,352981,345776,286922,355704,409413,422999,388837,400155,486417,500500,432664,570681,406800,423100,487100,462413,353953,362411,383980,540059,451720,590000,386986,409450,388989,341886,307343,242700,306377,336750,273028,280900,358000,325697,337961,362501,306736,195930,240349,265925,261260,255694
Taiwan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/taiwan/flag-button-round-250.png,1831,2200,2129,3559,3392,3784,4858,6801,6879,11156,20227,22745,18066,18544,16475,15861,13724,17530,43448,49932,68818,54737,84316,70798,85587,69407,66109,88148,104384,102692,113610,129433,165241,159492,154060,137457,81030,73427,106598,91516,85017,84972,92122,97884,71105,102291,90081,84656,98091,102831,107280,99267,97256,82199,85435,79680,92602,97799
Tajikistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tajikistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99900,87500,80000,96400,121600,126900,46300,53500,110300,109709,81228,28403,93200,90600,105200,116934,117897,138677,124299,154700,167101,175335,188836,203807,214775,228303,241892
Tanzania,Africa,https://cdn.countryflags.com/thumbs/tanzania/flag-button-round-250.png,"","","","","","","","",419,839,1258,1677,2097,2516,2935,3355,3774,4194,4613,5032,5452,5871,6290,6710,7129,7548,7968,8387,8806,14500,14000,15000,15500,15000,16000,15000,15500,14500,13000,14000,14500,15000,16000,14000,12000,10000,8000,6500,8000,7000,5000,5500,5976,6067,5046,4739,4448,4744
Thailand,Asia & the Pacific,https://cdn.countryflags.com/thumbs/thailand/flag-button-round-250.png,650,650,650,650,650,650,650,650,1300,1300,1700,2000,2100,2700,2700,2800,7000,9000,14600,21000,18200,14500,16939,19000,22000,25489,16328,15494,19253,19147,24000,30000,35000,40000,40590,40480,33800,31677,39884,43983,47733,50469,56831,47465,68468,70261,71561,73289,75403,77285,78458,78120,79260,77370,77520,79543,83123,82820
Timor,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197410.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Togo,Africa,https://cdn.countryflags.com/thumbs/togo/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tonga,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tonga/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trinidad & T.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/trinidad-and-tobago/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tunisia,Africa,https://cdn.countryflags.com/thumbs/tunisia/flag-button-round-250.png,247000,275400,278200,255300,239700,166400,148600,139100,130000,90000,154000,162000,160000,180000,171000,139000,110000,105086,129000,135000,105000,91000,105000,112000,120000,106000,117000,130000,84112,77350,120000,97000,108000,103000,105000,88000,109000,105000,130000,140500,121000,113000,107000,127000,122000,132700,95000,122000,133000,129000,147600,147000,132000,137000,150300,134000,152000,146860
