country,category,url,Mar 01,Mar 02,Mar 03,Mar 04,Mar 05,Mar 06,Mar 07,Mar 08,Mar 09,Mar 10,Mar 11,Mar 12,Mar 13,Mar 14,Mar 15,Mar 16,Mar 17,Mar 18,Mar 19,Mar 20,Mar 21,Mar 22,Mar 23,Mar 24,Mar 25,Mar 26,Mar 27,Mar 28,Mar 29,Mar 30,Mar 31,Apr 01,Apr 02,Apr 03,Apr 04,Apr 05,Apr 06,Apr 07,Apr 08,Apr 09,Apr 10,Apr 11,Apr 12,Apr 13,Apr 14,Apr 15,Apr 16,Apr 17,Apr 18,Apr 19,Apr 20,Apr 21,Apr 22,Apr 23,Apr 24,Apr 25,Apr 26,Apr 27,Apr 28,Apr 29,Apr 30
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,"","","","","","","","","","","","","","","","","",10018,11999,15655,18607,20345,24017,27969,33004,40290,47823,55464,65446,76981,92403,106799,125556,141716,161380,181445,202845,228868,247768,276338,307210,340380,376100,410556,443626,477716,518143,558413,598933,634277,673980,713409,750944,791906,830257,868565,898742,918885,948115,991613,1033617
Turkmenistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkmenistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tuvalu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tuvalu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uganda,Africa,https://cdn.countryflags.com/thumbs/uganda/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3160,3310,3524,3862,4301,"",5025,5664,6661,7693,8855,9975,11101,12565,13742,14761,16057,17388,18921,20329,22318,24875,27275,29277,31348
Ukraine,Europe,https://cdn.countryflags.com/thumbs/ukraine/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20608,23522,"","",35153,"","",42823,47096,"",57111,"","","",72296,"","",89373,93519,98719,104544,111859
U.A.E,Asia & the Pacific,https://cdn.countryflags.com/thumbs/united-arab-emirates/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.K.,Europe,https://cdn.countryflags.com/thumbs/united-kingdom/flag-button-round-250.png,11750,13525,13911,16659,18083,20338,21460,23513,24960,26261,27476,29764,32771,37746,40279,44105,50442,56221,64621,66976,72818,78340,83945,90436,97019,104866,113777,120776,127737,134946,143186,152979,163194,173784,183190,195524,208837,213181,232708,243421,256605,269598,282374,290720,302599,313769,327608,341551,357023,372967,386044,397670,411192,425821,444222,517836,543413,569768,599339,632794,687369
U.S.A,North America,https://cdn.countryflags.com/thumbs/united-states-of-america/flag-button-round-250.png,"","","","","","",3753,4624,6420,8832,12580,17717,26773,31291,38949,56610,72219,96858,124258,160419,205172,249769,306904,375517,459004,559468,662538,766904,855684,973134,1084228,1191810,1309833,1442065,1670862,1790521,1941251,2093996,2238429,2404262,2562007,2700554,2842322,2975315,3125731,3262564,3424690,3582610,3724925,3891383,4038895,4186974,4501156,4693168,4925393,5196649,5403052,5593495,5795728,6026170,6246692
Uruguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/uruguay/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",2926,3126,3425,3819,4108,4464,4786,5063,5208,5385,5727,6175,6856,7496,8114,8774,9236,9929,10448,11239,11749,12478,12826,"",13396,13923,14532,15142,15834,16496,17063,17505,18140,19016
Uzbekistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/uzbekistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vanuatu,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197489.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vatican,Europe,https://cdn.countryflags.com/thumbs/vatican-city/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Venezuela,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/venezuela/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vietnam,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vietnam/flag-button-round-250.png,"",1753,1785,"",1924,2008,"","",2589,"",4471,4588,4789,5235,7515,7522,9696,14950,"",15637,"",17148,"",24311,30548,31881,35808,"","","","",67456,73164,75458,"","",94305,106599,110124,114241,118807,121821,"","",132771,135938,"","","",163377,"",180067,"",189253,"",212142,212965,213743,"",261004,""
Yemen,Asia & the Pacific,https://cdn.countryflags.com/thumbs/yemen/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Zambia,Africa,https://cdn.countryflags.com/thumbs/zambia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Zimbabwe,Africa,https://cdn.countryflags.com/thumbs/zimbabwe/flag-button-round-250.png,"","","","","","","","","","","","","","",14,"","","","","","","",15,"",100,165,188,"",194,241,274,"",316,329,349,358,371,392,410,438,463,547,563,604,665,716,1299,2493,2626,2851,3308,4159,4990,5450,5687,6067,6395,6834,7287,7642,8314
[WORLD AVERAGE],World,https://webcomicms.net/sites/default/files/clipart/128927/axis-cliparts-128927-7947916.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
