country,category,url,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Liechtenstein,Europe,https://cdn.countryflags.com/thumbs/liechtenstein/flag-button-round-250.png,80,57,38,76,62,44,29,74,55,72,42,38,68,41,57,62,54,36,54,45,27,79,80,49,33,100,54,56,75,80,70,83,70,68,67,75,80,76,75,74,68,65,67,78,69,71,65,66,67,70,110,92,63,79,"","","",""
Lithuania,Europe,https://cdn.countryflags.com/thumbs/lithuania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6240,5800,922,1100,2950,2150,4500,6460,4030,4290,4720,3550,5160,7850,7170,8858,8343,5400,7244,6123,6479,5743,6005,"","","",""
Luxembourg,Europe,https://cdn.countryflags.com/thumbs/luxembourg/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13190,13480,15387,12310,15583,13537,12365,14197,12967,13479,11025,13199,8504,10089,12494,"","","",""
Macao,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197493.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Macedonia,Europe,https://cdn.countryflags.com/thumbs/macedonia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",136456,51151,88024,91053,101030,113593,122710,91187,96142,83000,44700,93038,105850,83604,61549,107470,92435,95506,77209,66530,78077,102363,51013,"","","",""
Madagascar,Africa,https://cdn.countryflags.com/thumbs/madagascar/flag-button-round-250.png,1060,1100,1200,1200,1350,1385,1455,1653,1760,1600,1600,1700,1700,1850,7212,8394,9594,9000,5900,6600,5900,6300,6900,7500,7700,7800,7900,8000,8500,6000,6000,6100,6000,5900,6000,6000,6100,6200,6300,6200,6300,6300,6400,6400,6500,6700,7400,7499,8281,8300,8200,8400,8350,8350,"","","",""
Malawi,Africa,https://cdn.countryflags.com/thumbs/malawi/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malaysia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/malaysia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Maldives,Asia & the Pacific,https://cdn.countryflags.com/thumbs/maldives/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mali,Africa,https://cdn.countryflags.com/thumbs/mali/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malta,Europe,https://cdn.countryflags.com/thumbs/malta/flag-button-round-250.png,3360,1680,2450,1890,2800,2240,2800,2450,2800,2240,3290,3290,3290,3290,3990,2940,3640,2590,2940,2590,2240,2240,2450,2100,2100,2240,2030,2520,2310,1400,1750,2590,2800,3150,3150,3150,3150,2100,3478,2800,2800,2450,2450,2450,2450,2100,2450,2450,2450,2380,2450,2520,2426,2426,"","","",""
Marshall Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/marshall-islands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritania,Africa,https://cdn.countryflags.com/thumbs/mauritania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritius,Africa,https://cdn.countryflags.com/thumbs/mauritius/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mexico,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/mexico/flag-button-round-250.png,29262,28238,32458,34555,38956,41742,40287,43227,46179,70348,71713,74595,84834,92721,95903,109717,114046,165333,157031,170309,232850,230468,229596,206221,219353,246433,181018,192702,179146,153329,179618,183384,166853,203435,146576,133195,152379,136104,144311,104124,141140,101226,109633,73011,41486,56764,62994,55668,44553,34356,38212,39056,41502,39360,"","","",""
Moldova,Europe,https://cdn.countryflags.com/thumbs/moldova/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",347400,549000,386700,320000,247000,35400,125200,73750,111200,160400,154200,197900,340200,373400,193812,128490,159700,130000,132560,131860,147540,158960,149850,"","","",""
Monaco,Europe,https://cdn.countryflags.com/thumbs/monaco/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mongolia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/mongolia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Montenegro,Europe,https://symondsflags.com/wp-content/uploads/2014/09/montenegro-flag.jpg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16556,12991,16980,17094,17986,11790,17420,16000,16000,"","","",""
Morocco,Africa,https://cdn.countryflags.com/thumbs/morocco/flag-button-round-250.png,223200,189600,257900,245862,344878,211000,136880,175000,70000,125260,115000,114618,126000,127000,100000,77000,81000,55000,110000,91000,84000,35000,42000,35000,37000,45400,45400,35400,50210,30070,38950,43480,33200,27860,17250,28450,37610,29740,49337,29900,27627,33066,34293,35000,37560,36159,37000,35000,29498,33300,34000,34500,37000,37000,"","","",""
Mozambique,Africa,https://cdn.countryflags.com/thumbs/mozambique/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Myanmar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/myanmar/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Namibia,Africa,https://cdn.countryflags.com/thumbs/namibia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nauru,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nauru/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nepal,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nepal/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Netherlands,Europe,https://cdn.countryflags.com/thumbs/netherlands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
New Zealand,Oceania,https://cdn.countryflags.com/thumbs/new-zealand/flag-button-round-250.png,4319,5201,6003,6778,7820,8770,10340,13700,16400,18500,20500,24516,33613,30961,24772,29952,33212,40510,42341,46647,44353,47001,57743,41684,59626,42392,37738,39192,45647,54445,49925,41600,32500,41100,56400,57300,45800,60600,60200,60200,53300,89000,55000,119200,102000,133200,147600,205200,205000,190000,235000,194000,248400,320400,"","","",""
Nicaragua,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/nicaragua/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Niger,Africa,https://cdn.countryflags.com/thumbs/niger/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,Africa,https://cdn.countryflags.com/thumbs/nigeria/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
North Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/north-korea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Norway,Europe,https://cdn.countryflags.com/thumbs/norway/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,"","","",""
Oman,Asia & the Pacific,https://cdn.countryflags.com/thumbs/oman/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Pakistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/pakistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Palau,Asia & the Pacific,https://cdn.countryflags.com/thumbs/palau/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Palestine,Asia & the Pacific,https://vectorflags.s3-us-west-2.amazonaws.com/flags/ps-circle-01.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Panama,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/panama/flag-button-round-250.png,140,150,140,140,150,140,120,120,150,216,266,254,290,300,311,305,291,309,246,256,273,277,220,214,151,159,156,120,117,180,159,177,244,198,176,214,153,168,193,135,99,134,139,157,121,136,149,66,115,184,118,118,88,159,"","","",""
Papua New G.,Asia & the Pacific,https://cdn.countryflags.com/thumbs/papua-new-guinea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Paraguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/paraguay/flag-button-round-250.png,3700,5400,5400,5760,6000,6000,7000,6000,6000,6000,7000,7000,7500,7000,4800,6700,6600,6800,7600,9100,7600,7700,7700,7500,7700,7300,6900,7100,7600,7500,7300,7400,7445,7700,8678,8000,8826,8630,7350,5600,5950,5224,2240,1960,1610,1600,1600,1400,1450,1300,1380,1380,1450,1500,"","","",""
Peru,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/peru/flag-button-round-250.png,8000,10000,10000,9000,11000,11000,11000,12000,8000,8000,8000,8000,8000,8000,8000,8000,9000,9000,9000,9000,9000,9000,9000,9500,10000,10000,10000,10000,10000,10000,10000,6700,6670,6670,10584,11117,12000,12000,12700,33000,37320,40830,45760,48000,59000,60000,61000,62000,51500,52000,63000,65000,70000,73000,"","","",""
Philippines,Asia & the Pacific,https://cdn.countryflags.com/thumbs/philippines/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Poland,Europe,https://cdn.countryflags.com/thumbs/poland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Portugal,Europe,https://cdn.countryflags.com/thumbs/portugal/flag-button-round-250.png,742000,1526807,1297938,1359450,1474900,892788,973966,1169040,808120,1132760,883490,834480,1117750,1399430,897880,948620,690763,659370,1441490,1029040,909510,1020680,848300,856000,975000,776000,1085000,370000,759000,1110000,983000,760000,470000,635000,706000,948000,591415,358000,760159,784400,671000,778900,714906,725720,706373,733784,586676,547962,571072,694612,547893,617780,607699,603327,"","","",""
Puerto Rico,Latin America & the Caribbean,https://image.flaticon.com/icons/svg/323/323292.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Qatar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/qatar/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Romania,Europe,https://cdn.countryflags.com/thumbs/romania/flag-button-round-250.png,442100,592500,536100,520000,521100,556600,524000,679200,684800,449300,635000,627400,922300,628400,727000,966800,910800,763300,886300,759900,995100,1306900,948700,1003800,534900,1184600,805500,642460,463200,470500,500800,470700,583855,537000,672000,766300,668800,507100,566100,545300,546300,546100,545700,707072,260220,501401,535514,554182,495732,328724,405817,331061,515428,378283,"","","",""
Russia,Europe,https://cdn.countryflags.com/thumbs/russia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",474000,335000,296000,234000,205000,223000,218000,256000,309000,351000,343000,365280,391230,317440,473770,513130,503483,501000,760530,696260,623000,573200,327400,"","","",""
Rwanda,Africa,https://cdn.countryflags.com/thumbs/rwanda/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
St K. & Nevis,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-kitts-and-nevis/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
St Lucia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-lucia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
St V. & G.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-vincent-and-the-grenadines/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Samoa,Asia & the Pacific,https://cdn.countryflags.com/thumbs/samoa/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
San Marino,Europe,https://cdn.countryflags.com/thumbs/san-marino/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sao Tome & P.,Africa,https://cdn.countryflags.com/thumbs/sao-tome-and-principe/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Saudi Arabia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/saudi-arabia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Senegal,Africa,https://cdn.countryflags.com/thumbs/senegal/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Serbia,Europe,https://cdn2.iconfinder.com/data/icons/world-flag-icons/256/Flag_of_Serbia.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",129184,145838,154224,202368,238233,224431,217503,230580,198183,"","","",""
Seychelles,Africa,https://cdn.countryflags.com/thumbs/seychelles/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sierra Leone,Africa,https://cdn.countryflags.com/thumbs/sierra-leone/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Singapore,Asia & the Pacific,https://cdn.countryflags.com/thumbs/singapore/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Slovakia,Europe,https://cdn.countryflags.com/thumbs/slovakia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",56050,68579,66180,63189,48964,49036,42190,47640,44713,37127,46103,39519,40958,33430,27287,29441,30763,27785,31388,36929,32527,32527,"","","",""
Slovenia,Europe,https://cdn.countryflags.com/thumbs/slovenia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88500,89250,82945,78061,53926,57989,48397,36652,41248,50235,32246,32119,36138,29329,25503,31230,25974,25750,22680,24944,25000,22000,13229,"","","",""
Solomon Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/solomon-islands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,Africa,https://cdn.countryflags.com/thumbs/somalia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Africa,Africa,https://cdn.countryflags.com/thumbs/south-africa/flag-button-round-250.png,305172,348988,350429,373124,451947,416420,432137,492232,489843,423584,552859,535171,538752,504655,589633,597476,482340,606277,630352,706872,666712,772332,791723,783815,733460,646832,754686,784174,819275,771338,801668,770009,628059,719929,752668,845071,811457,770251,796841,694917,647077,718831,885324,927920,840649,939779,978269,1016484,998660,932695,972590,1056841,1098170,1146006,"","","",""
South Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/south-korea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Sudan,Africa,https://www.worldatlas.com/r/w728-h425-c728x425/upload/b1/9f/c9/ss-flag.jpg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Spain,Europe,https://cdn.countryflags.com/thumbs/spain/flag-button-round-250.png,2018400,2422200,2555400,3417500,2645200,3074900,2331045,2313300,2461900,2560500,2432500,2656000,3999900,3619000,3246500,2432700,2182000,2946100,4820500,4240200,3366700,3743300,3091300,3395800,3238200,3508200,3997600,2212900,3113000,3969200,3139000,3383200,2650700,2078300,2104000,3040100,3321700,3022400,3338800,4117300,3095100,3454000,4246241,4280433,3643700,3890731,3520870,3736690,3250610,3610000,3370910,3112260,4607850,4607850,"","","",""
Sri Lanka,Asia & the Pacific,https://cdn.countryflags.com/thumbs/sri-lanka/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sudan,Africa,https://cdn.countryflags.com/thumbs/sudan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Suriname,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/suriname/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Swaziland,Africa,https://cdn.countryflags.com/thumbs/swaziland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sweden,Europe,https://cdn.countryflags.com/thumbs/sweden/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Switzerland,Europe,https://cdn.countryflags.com/thumbs/switzerland/flag-button-round-250.png,73658,71817,81128,84353,79673,72723,85019,90483,72850,115850,80920,92830,120400,70150,76720,106900,115400,72900,103800,78988,80098,172440,151333,102959,109395,118004,110023,104588,159805,123465,124578,123888,115603,118869,118140,122477,104300,117224,130966,127572,117389,111240,107660,115866,100096,101112,104094,107447,111354,103094,112006,100387,83863,93365,"","","",""
Syria,Asia & the Pacific,https://cdn.countryflags.com/thumbs/syria/flag-button-round-250.png,"","","","","","","",95,125,90,93,235,240,315,300,288,300,295,300,245,235,372,323,341,402,423,322,347,426,349,280,245,300,256,249,276,265,218,201,326,303,296,315,257,225,213,210,179,185,72,129,85,70,70,"","","",""
Taiwan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/taiwan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tajikistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tajikistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20740,15620,14680,12390,13110,8220,6510,5170,3930,5570,6325,2484,1535,536,410,240,280,280,220,180,151,150,150,"","","",""
Tanzania,Africa,https://cdn.countryflags.com/thumbs/tanzania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Thailand,Asia & the Pacific,https://cdn.countryflags.com/thumbs/thailand/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Timor,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197410.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Togo,Africa,https://cdn.countryflags.com/thumbs/togo/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tonga,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tonga/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trinidad & T.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/trinidad-and-tobago/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tunisia,Africa,https://cdn.countryflags.com/thumbs/tunisia/flag-button-round-250.png,143740,185400,198600,183600,184800,122200,94500,95200,81800,54900,101400,101800,105800,111600,95500,58300,72900,49100,63800,61900,56800,47910,53710,65700,52940,37480,39220,20383,22500,25800,41400,33000,33245,28414,28179,22086,37221,34000,45305,39703,31008,26372,23474,35839,28563,34693,21575,29070,24500,22150,23010,28403,32800,21500,"","","",""
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,29140,33885,35149,38540,47281,44389,39645,40408,48388,43030,42094,40141,38277,25404,17636,9871,20122,16448,19305,15120,16247,17597,14281,18456,17212,19215,25300,22524,22992,20865,20005,26969,28797,29960,31834,36320,33613,34463,26400,24766,26829,26162,22548,26724,25982,25215,21302,24531,23250,27950,28490,31230,31380,44707,"","","",""
Turkmenistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkmenistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13200,12000,32400,49200,15000,36000,36000,35400,36000,39600,40200,40800,42000,43200,43800,44400,39000,40200,39000,39000,39000,39000,39000,"","","",""
Tuvalu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tuvalu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uganda,Africa,https://cdn.countryflags.com/thumbs/uganda/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Ukraine,Europe,https://cdn.countryflags.com/thumbs/ukraine/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",219000,175000,116320,186000,172000,155000,126000,125000,129000,178000,243000,238000,201212,212970,216000,240000,250000,273000,300200,212400,179700,168250,86904,"","","",""
U.A.E,Asia & the Pacific,https://cdn.countryflags.com/thumbs/united-arab-emirates/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.K,Europe,https://cdn.countryflags.com/thumbs/united-kingdom/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","",700,700,700,700,600,800,500,600,2100,1400,1500,2400,1750,1833,1833,1300,1800,1724,1295,1319,1484,955,1450,1274,1314,1267,1370,1348,1268,1290,1590,1219,425,425,"","","",""
U.S.A,North America,https://cdn.countryflags.com/thumbs/united-states-of-america/flag-button-round-250.png,641632,695115,734876,730391,830899,733994,780013,811897,1022542,968776,1369915,1204091,1581337,1424071,1453457,1436597,1582700,1616000,1605000,1800000,1630000,1950000,1476000,1665600,1720000,1927000,1904000,2011000,1829000,1844500,1721800,1521900,1944100,1755000,1866800,1887700,2617600,2050000,2075000,2487000,2395000,2286000,2415000,2466000,2888000,2360000,2488000,2530000,2730000,2711000,2638000,2987000,3217000,3300000,"","","",""
Uruguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/uruguay/flag-button-round-250.png,75066,70252,84221,78200,86742,83700,83700,83700,76000,91000,91000,90000,90000,90000,90000,82000,47000,47000,55000,57078,97148,83575,75131,66602,70600,71000,73500,106197,84695,94015,79556,80404,106970,70892,85182,95394,102845,103000,102000,90412,87310,71434,81814,112559,89201,93581,94041,79903,61784,76863,90125,99012,66656,72500,"","","",""
Uzbekistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/uzbekistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",72000,60000,53000,83000,55000,65000,62000,59000,41000,43500,33580,45750,35000,24100,23090,24960,24460,21070,21280,36140,37510,35840,36000,"","","",""
Vanuatu,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197489.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vatican,Europe,https://cdn.countryflags.com/thumbs/vatican-city/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Venezuela,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/venezuela/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vietnam,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vietnam/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Yemen,Asia & the Pacific,https://cdn.countryflags.com/thumbs/yemen/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Zambia,Africa,https://cdn.countryflags.com/thumbs/zambia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Zimbabwe,Africa,https://cdn.countryflags.com/thumbs/zimbabwe/flag-button-round-250.png,"","","","","","","","","","","","","",55,115,230,350,600,800,1050,1610,1530,1410,1580,1320,1180,1190,1040,1000,1040,1050,960,1200,1191,1500,1461,1650,1600,1650,1600,1600,1600,1600,1600,1600,1600,1750,1750,1750,1750,1750,1750,1750,1750,"","","",""
[WORLD AVERAGE],World,https://webcomicms.net/sites/default/files/clipart/128927/axis-cliparts-128927-7947916.png,21492265,28207533,25124345,28041116,28092548,26763160,28201962,28089592,27389180,30191265,28836465,27263374,35117199,33553015,31047868,31851497,28625888,29510179,37544669,35232797,31618764,37364552,34775363,32056483,29395912,32070037,32335188,27385047,28799465,28512650,25590777,29064307,25895265,25686264,25359998,27263116,26670691,26470210,28523065,28314832,27003881,26007556,26882981,30760054,28532219,28359592,26472470,27213051,26777529,27028149,27337356,26063729,29273918,29105841,"","","",""
