country,category,url,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Iraq,Asia & the Pacific,https://cdn.countryflags.com/thumbs/iraq/flag-button-round-250.png,14000,20000,20000,25000,25000,22000,22000,25000,25000,30000,30000,30000,35000,40000,60000,90000,110000,136670,138000,105000,130000,142300,155000,153000,157000,163000,180000,175000,175000,180000,246345,300000,314200,315400,318000,315000,310000,316000,300000,270000,330000,328200,200000,91000,79000,78000,73447,92551,101543,97907,90923,92481,112501,115562,67430,73460,74774,70963
Ireland,Europe,https://cdn.countryflags.com/thumbs/ireland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Israel,Asia & the Pacific,https://cdn.countryflags.com/thumbs/israel/flag-button-round-250.png,399200,435400,569550,623700,643300,637400,765950,902880,821400,885475,1044600,1115650,1179600,1192900,979500,960800,907500,901800,931500,885200,780700,1064100,843700,934400,913400,731300,896500,629200,555350,871150,564100,515700,388640,367140,350320,343290,359800,312900,226400,267400,230600,165500,145500,122600,187600,146519,190408,118104,136124,134829,90525,111858,90220,77710,71494,76000,89898,79820
Italy,Europe,https://cdn.countryflags.com/thumbs/italy/flag-button-round-250.png,799200,712200,922200,1019600,997500,1176500,1251500,1406900,1423000,1325000,1462400,1554400,1507800,1659100,1531400,1795700,1563800,1433600,1684200,1539700,1751600,1497600,2298700,1557400,2162100,2217500,1342900,2169630,2066640,1760700,1842200,2112386,2109183,1808950,1596798,1771097,1823640,1293580,1732426,1876182,1723900,1723630,1733676,2105053,2261404,2346071,2527500,2166900,2421284,2393663,2469939,1770503,1700778,1668709,1905103,1590303,1621682,1522213
Jamaica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/jamaica/flag-button-round-250.png,52013,77000,78771,76345,75960,79772,82236,85085,73304,65142,72726,83160,23408,39309,40849,41234,42042,49665,31224,43159,33000,34864,33598,30006,44611,44376,80015,53888,61236,63522,42416,58460,72000,135944,140844,143292,140000,135000,140000,138000,137000,135000,137000,124000,111501,106852,112632,112701,118440,108376,100093,91657,79178,67302,74336,74217,72990,70758
Japan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/japan/flag-button-round-250.png,183700,184500,139000,207600,236800,250000,244300,260200,354300,261800,347100,289600,390800,324600,386800,365600,288600,360500,362900,401500,291500,370300,404900,384100,331200,349700,354700,285100,255100,219700,198300,196600,162000,144100,136400,124000,134000,124000,111000,104000,104400,98500,89800,88100,74700,65800,65000,63000,62000,59503,47938,37314,31507,38920,35913,35447,36760,36040
Jordan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/jordan/flag-button-round-250.png,12000,15741,25650,26658,35636,29252,33578,13961,24296,10000,6400,8200,8511,19960,5606,5685,19896,13179,13067,26054,29000,32000,30999,13400,27802,18039,24787,20550,20648,26383,24503,35056,22857,29752,21243,24537,29799,38107,18508,39904,32466,34184,41007,41080,43946,46686,35190,36336,43361,43011,38709,40581,39976,38924,51754,51311,33355,42178
Kazakhstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kazakhstan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Kenya,Africa,https://cdn.countryflags.com/thumbs/kenya/flag-button-round-250.png,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000,10500,11000,11500,12000,12500,13000,13500,14000,14500,15000,16000,17000,18000,19000,20000,22000,23000,24000,25000,26000,27000,26601,26479,26000,27000,28483,28000,27000,26000,26499,24328,24010,21033,27817,39000,65000,80000,96869,107735,65511,61030,99432,135263,107121,85233,72437,89021
Kiribati,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kiribati/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Kuwait,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kuwait/flag-button-round-250.png,6,7,10,10,10,12,12,14,15,21,23,23,32,34,37,39,40,39,37,40,38,20,10,8,1,1,5,10,14,15,10,3,3,122,115,123,126,96,20,11,7,14,13,107,129,30,72,85,84,122,132,131,144,152,406,199,257,257
Kyrgyzstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kyrgyzstan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Laos,Asia & the Pacific,https://cdn.countryflags.com/thumbs/laos/flag-button-round-250.png,12600,13000,13500,12000,14000,14000,15000,13500,15000,17000,16000,17000,17000,17500,16000,17000,16000,15500,16500,18000,20000,20000,21000,22000,23000,23000,20000,18000,20000,21000,22000,22709,23427,24000,20000,22000,25000,28000,28294,29000,28000,29000,28000,37500,40400,42500,47000,48000,48500,46683,45170,42000,42878,43626,45543,44865,45111,45357
Latvia,Europe,https://cdn.countryflags.com/thumbs/latvia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Lebanon,Asia & the Pacific,https://cdn.countryflags.com/thumbs/lebanon/flag-button-round-250.png,127000,133000,150000,145000,148556,163900,153848,161093,147783,178950,174425,183782,202604,234205,220000,220000,220000,230000,225000,220000,200000,205000,206000,220000,240000,215000,262952,269575,278080,280000,260829,262719,175000,137425,140000,150992,216090,181900,195200,152400,155800,155400,222000,234000,235600,231000,228700,228700,177000,118508,88182,170050,165764,175093,144848,136883,131630,126994
Lesotho,Africa,https://cdn.countryflags.com/thumbs/lesotho/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Liberia,Africa,https://cdn.countryflags.com/thumbs/liberia/flag-button-round-250.png,5000,5000,5000,5000,5000,5000,5000,5000,5100,5200,5330,5450,5600,5750,5900,6000,6200,6300,6500,6600,6700,6900,7000,7000,7200,7000,7000,7000,7000,6323,9341,9293,9245,9197,9149,9101,9052,9004,8956,8908,8860,8812,8764,8808,9271,11173,7200,8384,7804,8376,8000,8250,8072,8097,8033,7946,7871,7797
Libya,Africa,https://cdn.countryflags.com/thumbs/libya/flag-button-round-250.png,17522,18971,17533,10289,11872,11040,13784,21156,19347,16972,21754,23621,17184,27157,25389,31925,40144,31755,41522,51740,91340,84138,62144,67555,70000,72000,78000,82000,86000,91000,80000,70000,60000,53800,45000,40900,40100,40500,42000,42500,43000,42640,42500,44350,43717,43000,44500,45365,46000,46400,48207,50000,51668,53359,50927,51879,52577,53276
Liechtenstein,Europe,https://cdn.countryflags.com/thumbs/liechtenstein/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Lithuania,Europe,https://cdn.countryflags.com/thumbs/lithuania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Luxembourg,Europe,https://cdn.countryflags.com/thumbs/luxembourg/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Macao,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197493.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Macedonia,Europe,https://cdn.countryflags.com/thumbs/macedonia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Madagascar,Africa,https://cdn.countryflags.com/thumbs/madagascar/flag-button-round-250.png,15000,14000,14000,14000,13000,10000,8000,30000,47025,56750,42520,66810,67100,83865,81400,64615,79656,80005,59100,58860,60370,61390,62000,62620,62300,80800,80800,83000,84000,85000,84000,85000,86000,80000,82000,83000,84000,84000,85000,83000,84000,83000,85000,83000,86500,88000,90000,84114,82724,70000,82595,87000,86500,84317,83884,83954,83948,83942
Malawi,Africa,https://cdn.countryflags.com/thumbs/malawi/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",63050,63537,64024,64511,64998,65486,65973,66460,66947,67434,67921,68409,68896,69383,69870,70357,70844,71331,71819,72306,72793,72695,72807,72857,75969,73654,77943,58453
Malaysia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/malaysia/flag-button-round-250.png,6500,7500,7500,9000,11000,10000,11500,14000,16000,19500,18500,12500,12500,12000,12500,10000,11200,11000,12000,12500,11000,10000,7500,7000,8200,8300,9900,10000,10800,10652,9617,10200,10404,10602,10620,11000,11830,12263,12000,13391,14162,15282,16111,19039,18511,18830,20604,17271,20586,21009,22580,16252,18666,16622,15537,13448,13245,13437
Maldives,Asia & the Pacific,https://cdn.countryflags.com/thumbs/maldives/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mali,Africa,https://cdn.countryflags.com/thumbs/mali/flag-button-round-250.png,30000,7000,7000,7000,7300,7300,7500,7500,7500,8000,8500,8500,9000,9000,9000,9500,9500,9500,9500,10000,10000,10000,10500,10500,10500,11000,11000,11000,11500,12500,16151,16372,16629,16929,17288,17733,19512,25534,14460,40208,47833,13000,14000,73801,14397,20627,129077,169325,222550,388584,337118,384639,493369,91531,94105,486699,487794,284224
Malta,Europe,https://cdn.countryflags.com/thumbs/malta/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1100,1300,1200,1420,1333,1057,717,1390,1113,1188,1624,1165,1281,1467,1032,815,1115,1187,966,892,806
Marshall Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/marshall-islands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritania,Africa,https://cdn.countryflags.com/thumbs/mauritania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritius,Africa,https://cdn.countryflags.com/thumbs/mauritius/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mexico,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/mexico/flag-button-round-250.png,772382,882524,854844,845308,1400765,1447248,1805030,1721132,1626256,1254682,1565947,1613267,1797819,1420360,1615336,1787499,1856764,1902209,1902196,1743212,1822087,2083061,2098619,1656927,1770208,1952395,1966057,2076359,2372228,2220338,2369492,2541487,2913690,3191147,3571541,3984608,3943858,3331152,3520032,3812683,4034900,4020000,3846000,3977000,4112711,4156907,4248715,4297238,4193481,4051631,4079678,3666790,4409968,4533428,4515520,4603253,4629758,4737990
Moldova,Europe,https://cdn.countryflags.com/thumbs/moldova/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Monaco,Europe,https://cdn.countryflags.com/thumbs/monaco/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mongolia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/mongolia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Montenegro,Europe,https://symondsflags.com/wp-content/uploads/2014/09/montenegro-flag.jpg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7199,5239,6883,7434,8491,7912,8821,8759,8766,9043,9321,9239,9413
Morocco,Africa,https://cdn.countryflags.com/thumbs/morocco/flag-button-round-250.png,438000,437000,436000,560000,456000,551800,648800,733700,668000,787400,637100,647800,818900,695600,552400,581400,640400,785000,645000,785000,685000,694000,690000,747000,686000,809000,651000,893000,993000,786000,1117000,810000,896000,948000,702000,1032306,804000,1103800,873500,870000,708000,723100,821600,719300,835000,788200,711500,732400,715000,849197,858587,961738,759290,1001246,869020,909237,1037218,1019150
Mozambique,Africa,https://cdn.countryflags.com/thumbs/mozambique/flag-button-round-250.png,9500,9500,12500,12500,12500,12500,12500,13000,13000,17000,18000,14500,20000,25000,20000,20000,20000,20000,20000,22000,25000,22000,20000,20000,20000,20000,20000,20000,25000,26000,20000,12000,12364,12597,13000,13818,14000,15000,14000,13268,13400,13500,16850,16850,16850,17900,18000,20000,21500,31706,36442,46000,52000,53000,55000,65000,68000,21593
Myanmar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/myanmar/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Namibia,Africa,https://cdn.countryflags.com/thumbs/namibia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1000,1084,1106,1100,3442,4362,4230,2983,397,1173,1687,1850,1899,1930,2010,1859,1933,1934,1909
Nauru,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nauru/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nepal,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nepal/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31040,33600,34000,37000,38000,40000,24000,29000,28500,30550,30000,31800,32500,33500,33813,35474,36024,36736,48408,49331,50518,50679,39685,34765,35426,34675,33558,39113,41556
Netherlands,Europe,https://cdn.countryflags.com/thumbs/netherlands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
New Zealand,Oceania,https://cdn.countryflags.com/thumbs/new-zealand/flag-button-round-250.png,330,520,490,690,650,705,705,1060,1181,1772,1791,2123,2341,2812,2838,3589,3432,5802,6343,6456,7943,10000,8500,8200,9000,8000,10000,6000,12000,13047,12000,9000,21100,22800,21000,17100,18000,9500,9000,5000,7500,7500,6000,7000,7000,7076,8800,9200,9300,8687,8256,9214,8814,8830,8241,7938,7730,7242
Nicaragua,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/nicaragua/flag-button-round-250.png,28200,30000,31800,33300,35300,36200,38600,40100,42700,44900,47000,50000,45000,50000,50000,52000,53000,54000,53000,52000,53000,53700,55000,60000,61000,62000,63000,64000,65000,66000,67500,68000,70000,71000,72000,72000,71500,71000,71000,65000,70000,66000,70000,69000,72000,72000,85000,87000,89250,92571,95776,100000,101776,103603,108350,112119,115408,118696
Niger,Africa,https://cdn.countryflags.com/thumbs/niger/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,Africa,https://cdn.countryflags.com/thumbs/nigeria/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
North Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/north-korea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Norway,Europe,https://cdn.countryflags.com/thumbs/norway/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Oman,Asia & the Pacific,https://cdn.countryflags.com/thumbs/oman/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Pakistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/pakistan/flag-button-round-250.png,255000,191000,290000,357000,352000,340000,330000,345000,299000,312000,326000,346000,394000,466000,470000,498000,436000,515000,609400,684200,811800,871500,910200,961100,1004000,1026900,987900,1095600,1103500,1126400,1140900,1165700,1294600,1352900,1371600,1400000,1425900,1303000,1360000,1328000,1281000,1190000,1232000,1360600,1721000,1720867,1030730,1606150,1492400,1505000,1387540,1503140,1401180,1517403,1676885,1640860,1582336,1589856
Palau,Asia & the Pacific,https://cdn.countryflags.com/thumbs/palau/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Palestine,Asia & the Pacific,https://vectorflags.s3-us-west-2.amazonaws.com/flags/ps-circle-01.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",110372,96711,117124,115883,103662,97252,76721,83564,71071,46836,41193,37709,36276,35366,38428,29300,16694,11349,9774,5891,15394,16742,15952,16029,16241
Panama,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/panama/flag-button-round-250.png,39200,39400,39700,40000,40300,40900,41200,41500,41700,54600,56400,58300,60300,62300,62363,62379,62398,62417,64690,31781,32379,32987,33607,34239,34883,35539,36207,34473,29891,26330,26901,27485,26902,26332,26903,27487,26905,27488,26906,27490,36945,38135,39362,40630,41938,44683,46121,47606,49139,50722,44006,44961,45936,46933,47952,39536,40394,40967
Papua New G.,Asia & the Pacific,https://cdn.countryflags.com/thumbs/papua-new-guinea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Paraguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/paraguay/flag-button-round-250.png,132580,153267,157283,161552,170833,153750,158310,163155,168450,177000,183060,177350,185967,149409,165684,194473,198228,181650,170000,180000,168832,190000,205000,201085,211140,200583,190177,171160,173097,174828,168156,177217,178710,171483,171530,172408,186289,208009,230632,201802,209247,207155,316903,319438,301700,296375,260000,224800,226089,229898,229898,229898,229530,231000,222725,223426,223426,223426
Peru,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/peru/flag-button-round-250.png,118800,125400,133000,143000,149000,172674,190791,213168,243309,243495,236942,213448,209544,212855,178272,172924,157896,152518,145154,125576,139273,137548,128006,156125,145438,155762,184208,193908,190745,162624,173732,121317,151737,204168,228280,223460,220874,229213,257018,255747,278219,292361,305757,330352,334495,353839,344267,379977,377598,394573,418631,428753,436388,450423,456154,490869,498454,502822
Philippines,Asia & the Pacific,https://cdn.countryflags.com/thumbs/philippines/flag-button-round-250.png,5100,6800,6966,6712,9276,8766,9548,9520,10004,11137,9699,12126,13492,11069,10948,17686,18890,19621,18415,19260,21673,23505,19832,19600,18577,19971,16231,17895,18000,9223,9338,8884,8366,8258,8270,8705,9266,8531,8188,8021,8243,7804,7432,6293,5794,5234,5148,4870,4663,4337,3984,3827,3513,3325,3219,2861,2634,2365
Poland,Europe,https://cdn.countryflags.com/thumbs/poland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Portugal,Europe,https://cdn.countryflags.com/thumbs/portugal/flag-button-round-250.png,131000,156000,103000,149000,154000,131000,129000,91870,109570,97780,92430,130240,129530,114291,120006,104405,115976,97305,113924,111000,110000,128000,130000,135000,139000,150434,163611,157984,159741,176597,171127,177198,173080,189198,208241,178210,211419,270251,213975,257340,220008,273224,267936,237988,205490,218365,194779,159663,183471,193885,228101,208980,236800,251519,246639,299583,319743,344136
Puerto Rico,Latin America & the Caribbean,https://image.flaticon.com/icons/svg/323/323292.svg,28848,30118,33203,39916,34291,37194,29937,31207,32767,29393,32658,30844,31751,31207,33566,31751,32296,33566,31752,31207,29030,30119,29393,30337,29574,27651,27615,27978,27833,29212,28123,26000,24495,18140,17414,16689,16057,14883,8336,26403,16925,16750,17523,17680,18765,18900,19500,17052,16642,15603,15092,14560,14078,10966,13177,13169,12781,12494
Qatar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/qatar/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Romania,Europe,https://cdn.countryflags.com/thumbs/romania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Russia,Europe,https://cdn.countryflags.com/thumbs/russia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",220,350,380,270,70,60,130,110,108,109,113,81,62,84,83
Rwanda,Africa,https://cdn.countryflags.com/thumbs/rwanda/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1000,1200,1400,1582,4722,5000,4674,5600,4188,3747,3708,3504,2800,3458
St K. & Nevis,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-kitts-and-nevis/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
St Lucia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-lucia/flag-button-round-250.png,130,135,135,140,140,150,150,152,154,156,158,160,165,170,175,180,190,209,206,217,256,302,281,304,300,310,310,320,330,340,400,500,600,650,660,674,1597,705,888,1415,1000,602,600,658,512,588,596,686,700,635,617,601,429,488,574,550,539,528
St V. & G.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-vincent-and-the-grenadines/flag-button-round-250.png,200,200,200,200,200,210,210,210,220,220,230,250,260,260,250,250,250,260,260,270,250,230,200,178,263,349,349,500,700,900,950,967,981,994,960,973,954,937,830,800,1200,1400,1523,1600,1607,1650,1700,1750,1800,950,1350,1325,1239,1097,953,875,901,1001
Samoa,Asia & the Pacific,https://cdn.countryflags.com/thumbs/samoa/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
San Marino,Europe,https://cdn.countryflags.com/thumbs/san-marino/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sao Tome & P.,Africa,https://cdn.countryflags.com/thumbs/sao-tome-and-principe/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Saudi Arabia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/saudi-arabia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Senegal,Africa,https://cdn.countryflags.com/thumbs/senegal/flag-button-round-250.png,3000,3000,3000,3000,2000,2000,1000,2000,2000,3000,3000,2105,9080,12000,16000,17000,18000,18500,18700,19000,19500,20000,19500,19300,22000,23000,24000,26000,31000,28000,26000,24000,26928,30547,28000,30860,30000,29309,28000,31000,27950,29435,32850,24350,35500,38600,40000,30000,40000,40000,50000,45000,40000,50000,50000,49163,49127,50597
Serbia,Europe,https://cdn2.iconfinder.com/data/icons/world-flag-icons/256/Flag_of_Serbia.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Seychelles,Africa,https://cdn.countryflags.com/thumbs/seychelles/flag-button-round-250.png,8,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,20,20,22,25,27,30,30,30,30,30,31,19,20,20,22,25,20,25,26,30,30,31,32,33,34,35,36,37,38,39,40,38,39,42,43,43,43,44,45
Sierra Leone,Africa,https://cdn.countryflags.com/thumbs/sierra-leone/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Singapore,Asia & the Pacific,https://cdn.countryflags.com/thumbs/singapore/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Slovakia,Europe,https://cdn.countryflags.com/thumbs/slovakia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Slovenia,Europe,https://cdn.countryflags.com/thumbs/slovenia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Solomon Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/solomon-islands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,Africa,https://cdn.countryflags.com/thumbs/somalia/flag-button-round-250.png,5000,5200,5400,5500,5700,5800,6000,6100,6300,6500,6700,6800,7000,7100,7300,7300,7500,7500,7700,7800,8000,8000,8200,8300,8400,8500,8600,8700,8800,8900,7000,4000,7000,8000,7943,7688,7666,7800,7900,8000,8500,8475,8700,8760,9000,8700,8841,8874,8603,8500,9582,11000,11000,10644,10347,10415,10515,10614
South Africa,Africa,https://cdn.countryflags.com/thumbs/south-africa/flag-button-round-250.png,382904,433286,435384,470788,441527,436638,492000,502676,459014,506051,460323,554912,511576,585118,552948,600096,502508,592585,563056,546797,582358,531875,502962,483490,549558,546001,641269,713457,711625,775770,714396,756399,779846,877045,747619,914535,979814,967159,1153710,1167284,1297964,1238334,1325043,1125769,1245779,1345966,1408083,1522452,1369474,1414585,1495566,1644434,1810559,1796805,1762579,1366032,1459757,1775760
South Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/south-korea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Sudan,Africa,https://www.worldatlas.com/r/w728-h425-c728x425/upload/b1/9f/c9/ss-flag.jpg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Spain,Europe,https://cdn.countryflags.com/thumbs/spain/flag-button-round-250.png,1704200,1213100,1815600,1621600,1756300,1996200,1820800,1618500,2187660,1622800,1840700,2259600,2080600,1920600,2015600,1805500,1791800,1651000,1791900,1711000,1468500,1703500,2081400,1352825,1968392,2079200,2453800,2252000,2690000,2604000,2665000,2941000,2523000,2712000,2587300,2200800,2845041,2455390,2690550,2616220,2898377,2963061,3052175,2767148,2376230,3397011,2740280,3410288,2669355,3114800,2818888,2942280,3394100,3494471,2935370,3673915,3357163,3639853
Sri Lanka,Asia & the Pacific,https://cdn.countryflags.com/thumbs/sri-lanka/flag-button-round-250.png,9600,10416,15019,15642,13593,11207,12000,11815,7379,7950,7581,7251,10170,6914,6975,7970,8101,10144,10698,12025,8385,7100,15721,6991,5971,4441,4298,4730,3836,3337,2871,2880,2800,2963,2941,3000,3993,5020,4800,5320,5330,5620,5050,5450,5910,6040,6380,5770,6630,7150,7230,6939,7325,7575,7280,47647,46990,56788
Sudan,Africa,https://cdn.countryflags.com/thumbs/sudan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",138000,139380,150000,152000,152330,157470,161735
