country,category,url,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
China,Asia & the Pacific,https://cdn.countryflags.com/thumbs/china/flag-button-round-250.png,"","",0.000718504672,0.01480440923,0.0156739433,0.01714098709,0.1269343467,0.1242284143,0.16675254350000002,0.152004352,0.1360138246,0.199798693,0.06944960782,0.07550067095,0.1048748137,0.1104830724,0.1220170936,0.1333626973,0.1398392175,0.1594312823,0.1740230871,0.1638244077,0.17192774460000002,0.2068152298,0.22492895110000002,0.21219269940000002,0.1882830509,0.2125704624,0.2152434332,0.2249091509,0.2364533994,0.24887693630000002,0.2367316615,0.2566295596,0.2983708055,0.34617765650000004,0.386711343,0.3572818436,0.3255344774,0.3907210553,0.4967501816,0.6177390075,0.6472139552999999,0.5565201855,0.5598295976000001,0.2868646818,0.1774141315,0.1893986326,0.13342342110000002,0.33127286930000005,0.449984302,0.5417641602,0.6640296243,0.6835118051,0.8078265157,0.935418607,1.035328032,1.20895582,2.460473646,3.121966521,3.711988051,2.174311891,2.137854096,2.0991036650000003,2.386084425,2.405314842,2.5659879850000005,1.7343943210000001,2.229901218,2.350886784,2.537090139,2.68124456,2.685810097,2.823771484,2.894714627,2.966470919,2.97761921,3.217975537,3.568088641,3.618533836,3.315400146,3.279087342,3.4654673670000005,3.6636018060000004,3.9848443940000005,4.083765234,4.117750583,4.202531521,4.363870414,4.623177661,4.659832035000001,4.659876408000001,4.734426665,4.8443369050000005,5.121734974,5.223693858,5.417943144,6.024901015,6.050601452,5.687496864,5.87402167,6.268066844,7.076115561,8.005740909,8.678202401,10.4813321,11.10421343,11.82987335,12.342793930000001,13.08218436,14.02336172,15.18892247,13.91179488,14.0065076,13.57209776,15.483506929999999,14.22015541
Colombia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/colombia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10678121830000001,0.10409154940000001,0.1028683356,"","",0.08934154457,0.2462213544,0.3664322493,0.376490119,0.3199974447,0.30966111550000003,0.3179864609,0.4632223721,0.3474553596,0.4865575479,0.3959821792,0.41200039629999996,0.4160316213,0.41958452360000004,0.3732644111,0.3692617403,0.3645432782,0.6662731849000001,0.714744047,0.6019436113000001,0.7451220045,0.8833086544000001,1.058744054,1.1120278330000002,1.080044494,1.2793727449999999,1.262258225,1.284351232,1.342266954,1.395586377,1.444596336,1.314338307,1.3063550419999999,1.031997536,1.242510919,1.207224541,1.256515117,0.8369343293,0.9144769593,0.9253533289,1.04812199,1.0983345670000002,1.1334999350000001,1.1637621059999999,1.321157945,1.460345331,1.4667515370000002,1.0168770200000001,1.0454998610000001,1.044968181,1.19965371,1.49890289,1.959734424,2.305196629,2.85609227,3.133971321,3.739759224,4.096664296,3.927454261,4.225581744,4.0220279350000006,3.8415841879999997,4.290717322000001,4.931711472,6.072441243,6.194031849,5.922720642000001,6.797196841,7.631040372,6.846885018,8.545706039999999,9.048871122000001,9.824899542999999,10.774558639999999,11.34245234,11.78659002,11.54284384,11.658626459999999,13.31289747,13.738331650000001,13.10106425,13.44582458,14.234121530000001,14.92868488
Comoros,Africa,https://cdn.countryflags.com/thumbs/comoros/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Congo,Africa,https://cdn.countryflags.com/thumbs/congo-republic-of-the/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Costa Rica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/costa-rica/flag-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Cote d'Ivoire,Africa,https://cdn.countryflags.com/thumbs/cote-d-ivoire/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Croatia,Europe,https://cdn.countryflags.com/thumbs/croatia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.2177829303,0.1986531,0.18237241,0.118319499,0.09990562521,0.07117244642000001,0.08256365477,0.026644845780000002,"","","","","","","","","","","","","","","","",""
Cuba,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/cuba/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Cyprus,Asia & the Pacific,https://cdn.countryflags.com/thumbs/cyprus/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Czech Rep.,Europe,https://cdn.countryflags.com/thumbs/czech-republic/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26.316502680000003,23.90802911,22.79518293,23.949434099999998,18.39201264,17.05336152,14.79652195,16.18898119,16.51748639,16.02216258,15.52105768,15.02153852,15.03757328,15.18417498,18.872493549999998,18.13606246,16.53623391,16.38160692,17.214822370000004,16.25621403,14.10571138,13.60798553,18.57371063,17.96245451
DR Congo,Africa,https://cdn.countryflags.com/thumbs/congo-democratic-republic-of-the/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10691041280000001,0.1427920996,0.16242290650000002,0.19811022500000003,0.2333473118,0.2890827653,0.2472242412,0.2489225899,0.1649644042,0.1461592486,0.08702526034000001,0.03800378265,0.03857028003,0.04549721734,0.04816041862,0.0534300668,0.051502583010000005,0.05891502901,0.0305612437,0.027193977879999998,0.041498486030000004,0.04434168142,0.04933906735,0.043164954240000004,0.03215342592,0.034124754269999995,0.037665704599999995,0.0429753938,0.0349067943,0.03172409352,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.012773701259999999,0.011325461929999999,0.009959745973,"",""
Denmark,Europe,https://cdn.countryflags.com/thumbs/denmark/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15124159599999998,0.663840286,1.182666422,1.688396826,1.4111338310000001,1.458134625,1.438223496,1.731877007,1.468877342,0.9699914988,0.46262282060000004,0.9415128683,0.9446517553,0.4671832347,0.3946902042,0.4625532812,0.8011741649,1.4604181790000001,1.386451053,1.514186923,1.4962956200000002,1.38613213,1.409799315,1.3746109750000002,1.191645445,1.146872275,1.0596652469999999,0.6910264358,0.400519561,0.2255964947,0.07020464585000001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Djibouti,Africa,https://cdn.countryflags.com/thumbs/djibouti/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Dominica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/dominica/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Dominican Rep.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/dominican-republic/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Ecuador,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/ecuador/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Egypt,Africa,https://cdn.countryflags.com/thumbs/egypt/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.003871539931,0.0056523061659999995,0.0035389097580000002,0.003472452173,0.003407124849,0.002982351745,0.002218269784,"","","","","","","","","","",""
El Salvador,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/el-salvador/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Equatorial Guinea,Africa,https://cdn.countryflags.com/thumbs/equatorial-guinea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Eritrea,Africa,https://cdn.countryflags.com/thumbs/eritrea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Estonia,Europe,https://cdn.countryflags.com/thumbs/estonia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Ethiopia,Africa,https://cdn.countryflags.com/thumbs/ethiopia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Fiji,Asia & the Pacific,https://cdn.countryflags.com/thumbs/fiji/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Finland,Europe,https://cdn.countryflags.com/thumbs/finland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
France,Europe,https://cdn.countryflags.com/thumbs/france/flag-button-round-250.png,6.643824486000001,6.4200920230000005,5.947671127,6.912325043,6.754764637,7.096427545,6.740832375,7.247402933,7.355222804,7.4361953100000004,7.516956797,7.675760658000001,8.039746897,7.957183079000001,5.349121477,3.8735562540000004,4.287027291999999,5.8955942299999995,5.435176843000001,4.645418729,5.192246354,5.946083555,6.526884696000001,7.799110740000001,9.006640233,9.560873888,10.363710220000002,10.428036480000001,10.31433971,10.760850119999999,10.68124254,9.846681570000001,9.116053067000001,9.239578386,9.363023383,9.075759258,8.895232367,8.72879077,9.145781092,9.67753127,7.988028701999999,8.851035081000001,8.893773975,8.660479382,5.4502007379999995,7.040919249,9.786860146,9.302873685000002,8.791171121,10.265746150000002,10.080045,10.48298731,10.86841805,10.24323165,10.4884807,10.57969218,10.462911179999999,10.671899230000001,10.73510652,10.58260976,10.175336869999999,9.477799014,9.344633409,8.389345772999999,9.146415715,8.807906859000001,8.547134623,8.074139055,7.120443603,6.832185719,6.248595638,5.504004235,4.9626899810000005,4.262944535,3.796531506,3.73528696,3.6342278080000003,3.520258111,3.2334489,3.0347763690000003,2.5392438860000004,2.516841897,2.382383624,2.360210313,2.283494921,2.049175042,1.961471179,1.862884688,1.627161774,1.562089006,1.4398571580000001,1.368060896,1.254793845,1.148844824,1.0077728750000001,0.9553686697000001,0.9426769717,0.7744684995000001,0.6381915113000001,0.5680482758000001,0.3877035455,0.25074841330000003,0.1804439455,0.1972124872,0.018077016530000004,0.011594103790000001,0.008444070195,0.00783679206,0.005113633518000001,0.002698237533,0.004764963776,0.002706622109,0.005243395709,0.005634457082,0.005377662004,"",""
Gabon,Africa,https://cdn.countryflags.com/thumbs/gabon/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Gambia,Africa,https://cdn.countryflags.com/thumbs/gambia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Georgia,Europe,https://cdn.countryflags.com/thumbs/georgia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13134769370000002,0.14224054290000002,0.17779395850000002,0.031710636380000004,0.01514789369,0.004289115816,0.012052703250000001,0.01647924702,0.007287706909,0.001052218224,0.006377862345,0.008588864755,0.008675548587,0.005478759946,0.009967624833,0.01567598573,0.01245878184,0.17427851390000001,0.12198394010000001,0.16500056359999998,0.30398341900000003,0.32174547560000005,0.288572392,"",""
Germany,Europe,https://cdn.countryflags.com/thumbs/germany/flag-button-round-250.png,11.903562019999999,11.83587127,11.49334591,12.24249117,12.546384410000002,13.084200919999999,13.8890587,14.44219688,14.702332010000001,14.66791324,14.6870631,15.21048112,16.69097133,17.948775020000003,15.35845582,14.38895607,15.588058010000001,16.36657221,15.96182426,13.47853336,15.3474833,16.02547543,15.12463153,9.725635612,14.40423253,15.98646327,16.84481336,17.80612194,18.09398262,19.30918601,16.52953302,14.122300590000002,12.59880378,13.07036472,14.52902325,16.14987773,17.697568,20.35844486,20.65160994,20.19959249,20.38033931,20.58414541,20.794221,21.304384300000002,19.13695677,5.000442348,12.6756898,14.439759120000002,16.53883162,19.13658962,19.85893007,21.43776506,22.21893171,22.74294299,23.44368464,24.37427126,24.95688359,25.064001100000002,24.83446803,25.651936969999998,25.982179100000003,26.25292349,26.33667589,26.621528190000003,26.6187424,25.195618149999998,23.90337502,22.0563212,22.197122210000003,22.440561900000002,22.54926103,22.35769398,21.19260553,20.853682250000002,20.745219400000003,20.95544043,21.193313579999998,20.661687320000002,20.570625550000003,21.20308937,18.516316470000003,18.905274130000002,19.25020956,18.80732851,19.06884717,19.6677826,19.30982406,18.657935000000002,18.367257900000002,17.88130958,17.040996709999998,13.243732529999999,12.12041352,11.12745687,10.53613082,10.11795204,9.112968696,9.204160834,8.434132562999999,8.151952034,7.999489358,7.643815264,7.688377265000001,7.565757968,7.683787406,7.480327643,7.113086448,7.285384342,6.7505850700000005,6.184173660000001,6.108141955,6.252312564,6.4700763530000005,6.0985297979999995,5.956707826,6.108664422,5.618416846000001
Ghana,Africa,https://cdn.countryflags.com/thumbs/ghana/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Gibraltar,Europe,http://img.freeflagicons.com/thumb/round_icon/gibraltar/gibraltar_640.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Greece,Europe,https://cdn.countryflags.com/thumbs/greece/flag-button-round-250.png,0.004180424829,0.004151144287,0.002853879968,0.003149074403,0.004065713054,0.0037266703,0.003700740626,0.00367516929,0.002737461685,0.001208128715,0.000299931579,"","","",0.005841610837,0.01160040731,0.03369236853,0.0451810914,0.06047517278,0.05159035177,0.05514742018,0.04619881566,0.03575958472,0.03159412413,0.034838053,0.03802959282,0.04040587719,0.03724105598,0.03111554521,0.0399226859,0.03266142056,0.026015804660000003,0.033793396260000004,0.023967222880000003,0.024096776020000002,0.02184515663,0.02456250624,0.029976813140000003,0.024405705990000002,0.03099404779,0.05479519286,0.039013105539999995,0.07935783431,0.08090795204,0.04162147762,0.01525464641,0.02688790806,0.02797502377,0.02573938599,0.03574744641,0.033915198529999996,0.03956505026,0.05125086361,0.0900746286,0.1405223247,0.1557568406,0.1577714915,0.19594966830000002,0.23273400100000002,0.312042576,0.4920904013,0.4806983731,0.515101587,0.6711771091000001,0.7316323883,0.9592127239,0.9340937938,0.9967396285,1.067027849,1.248085885,1.4478989180000001,2.001531104,2.108044359,2.386102023,2.525508645,3.209542497,3.900101434,4.0638344570000005,3.706173433,3.958392846,3.841665603,4.480106532,4.458845588,4.947005852,5.226252338,5.740452026,6.064064597,7.06959837,7.621663228,8.133588279,8.079237739,8.129573971,6.914349985,7.508812064,7.313459096,7.339660265000001,6.9721389490000005,7.790321979000001,8.162635465000001,8.026265649,8.174481007,8.312209946000001,8.476317891,8.195858667000001,8.240264830000001,8.14241681,7.576227621,7.725392007000001,7.630903568,7.518957331,6.547557363,6.809963826000001,7.200095945,6.196152799000001,5.687999247,6.0996628,4.39314858
Greenland,North America,https://image.flaticon.com/icons/svg/197/197453.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Grenada,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/grenada/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guatemala,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guatemala/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guinea,Africa,https://cdn.countryflags.com/thumbs/guinea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guinea-Bissau,Africa,https://cdn.countryflags.com/thumbs/guinea-bissau/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guyana,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guyana/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Haiti,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/haiti/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Honduras,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/honduras/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Hong Kong,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197570.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Hungary,Europe,https://cdn.countryflags.com/thumbs/hungary/flag-button-round-250.png,3.327178872,"","","","","","","","","",4.021692913,"","",4.435696063000001,"","","","","","",2.1605681719999996,2.750230386,3.0791230489999997,3.312892476,3.033492686,2.705690658,2.814027042,2.93724471,3.0189895499999997,3.231296956,2.858101909,2.7895795210000003,2.762447053,2.684259693,2.751516091,2.9618716060000003,3.089337189,3.468574232,3.6015448660000002,4.05692406,4.315479975000001,4.624161666,4.67457247,4.551423885999999,3.614721474,1.707904051,2.483311595,3.437034916,4.100839444,4.526754249,5.008275952,5.678096931,6.788191050000001,7.612191805,7.790467254,8.043977596,7.37279864,7.543303851,8.599944944,8.968398984,9.353754278,9.912313778,10.07352581,10.698049720000002,11.06743708,11.01802622,10.61371704,7.800161641,9.480716266,9.196179435,9.60234766,9.415910820999999,8.844044628,9.096181782,8.714470370999999,8.37767346,8.445886909999999,8.461283897,8.488263364,8.456891074,6.312169981,6.370387457,6.4331198700000005,6.223823567,6.193434696000001,5.9158255099999995,5.757852983,5.735078344,5.268439099999999,5.079494621,4.458315166999999,4.285403753,3.975998943,3.231847537,3.1174327859999997,3.109547004,3.275967209,3.5445246750000003,3.2808731320000004,3.246446917,3.1345117420000004,3.069305617,2.923603699,2.9927244460000004,2.506622472,2.139871352,2.2320517719999997,2.20902982,2.12280273,2.03501645,2.070242947,2.177153269,2.122762221,2.193224293,2.2009456860000003,1.7939430170000001,1.814252603
Iceland,Europe,https://cdn.countryflags.com/thumbs/iceland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
India,Asia & the Pacific,https://cdn.countryflags.com/thumbs/india/flag-button-round-250.png,"","","","","","","","","","","","","",0.415919314,"","","","","","","","","","","","","","","",0.5487848888,"","","","","","","","","","","",0.5923061552000001,"","","","",0.5480313049000001,0.5543013431,0.5475847389,0.5680272158,0.5549596471,0.5819892612,0.6039796914,0.5885782555,0.592915448,0.6037621342,0.6114054141,0.6625679255,0.6778047438,0.6903934312000001,0.7447106768,0.7783470631,0.8357645264,0.8843640094999999,0.8235551653000001,0.8709553325000001,0.8646114322,0.8516580193,0.8710289133,0.9067882047000001,0.8642035980000001,0.8243911902,0.8449785098,0.8504098237,0.8949025682,0.9943406284,1.0259287030000002,0.9957979891000001,0.9853155161,0.9794416945000001,0.8178847763,0.9034506132000001,0.9217398045999999,0.9431067165,1.090471892,1.0994272619999998,1.175200871,1.1560720770000001,1.2137640269999999,1.228610279,1.271442111,1.3560303080000002,1.4004746350000001,1.4142023369999999,1.440659849,1.7683153219999999,1.5544655230000002,1.594376671,1.5887576079999999,1.6223401750000002,1.654186577,1.7085395490000002,1.586068757,1.657910417,1.7321162030000001,1.808013488,1.881775363,1.9693257430000002,2.0842437169999997,2.217462618,2.201937414,2.2206582349999997,2.246655446,2.2220375629999998,2.337384548,2.495559461,2.5340873160000004
Indonesia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/indonesia/flag-button-round-250.png,0.040834154,0.0407323805,0.03768347826,0.040906492989999994,0.04423631767,0.05769286098,0.06954632823,0.07427956365,0.07815993712,0.08915792759,0.09685493246,0.1062958539,0.1060920269,0.09780813573000001,0.1053600819,0.1048146927,0.1245581876,0.1358710254,0.13686237750000002,0.154045692,0.01696557619,0.1916859398,0.1626871108,0.178508218,0.220783588,0.21120883520000003,0.2183624633,0.2384018196,0.2477486394,0.2631418956,0.265492854,0.1963103721,0.1446864024,0.1405605996,0.1382538503,0.14653546879999998,0.1490837522,0.17584826250000002,0.1838813956,0.22147573120000003,0.2461617225,0.23993251570000002,"","","","",0.01821029322,0.025516552730000003,0.06086320833,0.07330222645000001,0.09411924022,0.09970970871,0.1090947308,0.09886044412,0.09699398440000001,0.08569718237,0.08508167908,0.07185822206999999,0.05890918378,0.06073243524,0.06101634123,0.04958394231,0.0415150698,0.0506159317,0.037353970310000005,0.02199417154,0.02527589896,0.01591189066,0.013166655220000002,0.01398095477,0.01219362299,0.013669358080000001,0.012037377140000001,0.009763253188,0.009963470054000001,0.01282889555,0.01172453492,0.01369459666,0.015278931800000001,0.01576732768,0.027586446509999998,0.03281350208,0.02767524118,0.030255956950000003,0.06773406389,0.09139279014,0.11828918249999999,0.13413677229999998,0.1721551339,0.3535975992,0.4133404473,0.5313124638000001,0.8515690191999999,1.0988706810000002,1.1902053860000001,1.542826611,1.794378264,1.843236277,2.054517133,2.4093095520000003,2.4670055250000003,2.972802122,3.1989156690000002,3.617313484,4.3783540930000004,5.124658783,6.915671595,7.27583104,7.176258421000001,8.290054042,9.12936295,9.990823248000002,12.12075383,13.09037667,13.18822546,12.25259433,11.390527220000001
